scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ln,bytes_ue,bytes_lj,bytes_ln,bytes_total,msgs_ue,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,,
g2_rain_fade,RAIN_FADE,24,,400,2,243,ok,,,1,73.132041,2014,5,10.653,0.116,10.823,10.807625,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,244,ok,,,1,72.832833,2016,5,10.463,0.168,10.504,10.472625,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,245,ok,,,1,74.887916,2014,5,10.625,0.118,10.45,10.42045801,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,246,ok,,,1,70.786166,2015,5,12.322,0.136,11.35,11.336792,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,247,ok,,,1,72.320834,2014,5,11.586,0.087,11.205,11.21225,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,248,ok,,,1,74.36,2014,5,10.647,0.146,10.595,10.547875,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,249,ok,,,1,70.257458,2013,5,11.268,0.093,11.191,11.362792,887,709,417,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,250,ok,,,1,68.191,2017,5,10.557,0.152,10.687,10.663833,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,251,ok,,,1,67.880333,2014,5,11.142,0.137,10.838,10.812708,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,252,ok,,,1,74.008958,2016,5,11.895,0.126,11.327,11.308208,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,253,ok,,,1,68.998208,2012,5,10.738,0.14,10.744,10.708375,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,254,ok,,,1,70.385667,2015,5,10.664,0.109,11.619,11.661167,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,255,ok,,,1,72.599417,2010,5,11.533,0.104,11.279,11.279042,886,707,417,2010,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,256,ok,,,1,70.950875,2014,5,10.58,0.113,10.57,10.5385,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,257,ok,,,1,71.745958,2015,5,11.104,0.09,10.63,10.589542,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,258,ok,,,1,72.839875,2015,5,13.575,0.167,10.998,10.9755,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,259,ok,,,1,78.05825,2015,5,10.693,0.094,11.542,11.543417,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,260,ok,,,1,74.146,2016,5,11.459,0.091,11.628,11.595,888,709,419,2016,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,261,ok,,,1,67.781042,2014,5,10.122,0.089,10.51,10.484209,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,262,ok,,,1,69.82249999,2015,5,10.859,0.135,10.416,10.390083,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,263,ok,,,1,77.714084,2017,5,11.94,0.151,10.817,10.82925,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,264,ok,,,1,80.49325,2013,5,10.651,0.112,10.745,10.707875,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,265,ok,,,1,72.883125,2011,5,10.37,0.112,10.751,10.716709,886,708,417,2011,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,266,ok,,,1,87.265,2012,5,11.864,0.148,12.576,12.556208,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,267,ok,,,1,69.303167,2017,5,11.087,0.116,12.158,12.142916,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,268,ok,,,1,76.487833,2017,5,11.108,0.137,12.572,12.715875,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,269,ok,,,1,76.470292,2015,5,12.544,0.089,12.43,12.527084,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,270,ok,,,1,73.092583,2014,5,10.516,0.122,11.989,12.162625,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,271,ok,,,1,74.985084,2015,5,11.572,0.138,11.193,11.167167,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,272,ok,,,1,69.535209,2012,5,10.675,0.12,10.722,10.695791,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,273,ok,,,1,75.140459,2014,5,10.528,0.094,10.6,10.576875,887,709,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,274,ok,,,1,68.907708,2017,5,10.627,0.132,12.534,12.60283301,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,275,ok,,,1,72.018083,2014,5,10.401,0.15,10.688,10.663,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,276,ok,,,1,72.285334,2017,5,10.391,0.14,10.997,10.963209,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,277,ok,,,1,81.092709,2017,5,12.427,0.117,11.964,11.936375,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,278,ok,,,1,74.194792,2017,5,11.274,0.091,12.199,12.239333,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,279,ok,,,1,71.058042,2012,5,12.671,0.118,10.983,10.94425,886,709,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,280,ok,,,1,69.641417,2015,5,10.634,0.133,10.793,10.768042,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,281,ok,,,1,72.078833,2017,5,12.302,0.09,10.653,10.61675,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,282,ok,,,1,68.30891599,2015,5,10.302,0.106,11.41,11.399458,887,709,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,283,ok,,,1,72.39575,2017,5,10.783,0.104,10.334,10.30525,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,284,ok,,,1,72.240583,2012,5,10.677,0.125,10.669,10.639917,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,285,ok,,,1,72.254208,2013,5,10.745,0.103,10.771,10.745291,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,286,ok,,,1,73.29475,2015,5,11.299,0.097,10.952,10.985292,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,287,ok,,,1,74.889458,2013,5,13.036,0.128,11.683,11.72745899,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,288,ok,,,1,73.391792,2017,5,10.532,0.111,10.44,10.415208,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,289,ok,,,1,75.820334,2007,5,10.728,0.215,10.78,10.755708,884,707,416,2007,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,290,ok,,,2,76.138458,2012,5,11.239,0.142,10.685,10.665167,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,4,0.25,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,291,ok,,,1,75.029417,2017,5,10.826,0.09,10.389,10.373917,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,292,ok,,,1,67.4905,2015,5,11.117,0.122,10.644,10.629334,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,293,ok,,,1,74.876167,2015,5,12.029,0.096,10.529,10.485125,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,294,ok,,,1,73.950459,2013,5,11.314,0.097,12.271,12.28170899,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,295,ok,,,1,72.653292,2010,5,12.119,0.126,11.619,11.592916,886,707,417,2010,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,296,ok,,,1,67.388584,2014,5,10.925,0.092,11.456,11.43899999,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,297,ok,,,1,68.878458,2013,5,12.38,0.142,10.654,10.626042,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,298,ok,,,1,73.896542,2013,5,10.467,0.218,10.621,10.577083,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,299,ok,,,1,71.815375,1988,5,11.708,0.155,10.75,10.785334,875,708,405,1988,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,400,2,300,ok,,,1,69.456416,2014,5,11.076,0.17,10.863,10.836291,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,1,ok,,,1,74.65525,2015,5,12.166,0.15,11.259,11.248958,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,2,ok,,,1,81.625208,2017,5,11.578,0.102,10.653,10.6155,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,3,ok,,,1,78.261583,2014,5,12.004,0.107,10.437,10.396583,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,4,ok,,,1,74.322042,2014,5,10.459,0.087,10.802,10.801417,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,5,ok,,,1,69.111375,2011,5,10.607,0.103,11.158,11.15225,886,707,418,2011,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,6,ok,,,1,73.015833,2012,5,10.326,0.112,10.513,10.494125,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,7,ok,,,1,72.784042,2012,5,10.56,0.145,10.607,10.5965,886,708,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,8,ok,,,1,72.119041,2007,5,11.383,0.122,10.843,10.919625,885,706,416,2007,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,9,ok,,,2,76.696751,2011,5,11.747,0.106,11.485,11.476959,885,708,418,2011,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,3,4,0.75,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,10,ok,,,1,74.0095,2012,5,11.734,0.087,11.138,11.15,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,11,ok,,,1,72.930959,2013,5,10.451,0.092,10.976,10.94929101,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,12,ok,,,1,77.521959,2014,5,12.708,0.108,12.995,12.951125,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,3,5,0.6,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,13,ok,,,1,70.906333,2015,5,11.608,0.146,10.609,10.57708301,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,14,ok,,,1,70.925792,2012,5,10.676,0.146,10.789,10.760958,887,708,417,2012,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,15,ok,,,1,73.46625,1999,5,10.516,0.125,11.181,11.162083,873,708,418,1999,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,16,ok,,,1,69.014541,2014,5,10.431,0.09,10.429,10.4075,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,17,ok,,,1,74.864333,2014,5,10.43,0.137,10.653,10.622541,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,18,ok,,,1,79.875333,2015,5,11.658,0.107,11.166,11.259291,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,19,ok,,,1,69.777334,2015,5,10.411,0.127,10.726,10.710041,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,20,ok,,,1,74.844291,2012,5,10.481,0.132,10.796,10.75525,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,21,ok,,,1,74.493417,2014,5,11.708,0.093,11.469,11.530792,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,22,ok,,,1,75.00787501,2017,5,12.234,0.102,10.605,10.564833,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,23,ok,,,1,74.14975,2015,5,11.343,0.122,11.347,11.333291,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,24,ok,,,1,80.075916,2014,5,12.977,0.167,13.942,13.9745,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,3,5,0.6,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,25,ok,,,1,73.948167,2006,5,10.982,0.118,10.843,10.81125,884,708,414,2006,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,26,ok,,,1,74.646417,2017,5,10.315,0.101,11.333,11.341292,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,27,ok,,,1,72.708167,2013,5,10.725,0.17,10.683,10.660958,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,28,ok,,,1,75.56799999,2017,5,11.481,0.142,10.678,10.644125,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,29,ok,,,2,72.627209,2015,5,11.57,0.108,11.303,11.34875,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,1,4,0.25,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,30,ok,,,1,72.229125,2015,5,10.714,0.128,11.488,11.460084,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,31,ok,,,1,73.349167,2015,5,10.671,0.11,11.002,11.045208,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,32,ok,,,1,76.018667,2013,5,11.053,0.088,10.657,10.634584,887,708,418,2013,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,33,ok,,,1,68.840541,2014,5,10.536,0.121,10.715,10.689208,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,34,ok,,,1,72.095167,2003,5,10.596,0.125,12.056,12.122708,875,709,419,2003,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,35,ok,,,1,72.291625,2014,5,11.213,0.138,10.942,10.947625,887,708,419,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,5,0.4,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,36,ok,,,1,74.715708,2004,5,10.695,0.154,10.955,10.954709,883,706,415,2004,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,37,ok,,,1,76.34079101,2015,5,12.012,0.148,11.417,11.387459,888,708,419,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,38,ok,,,1,76.318126,2012,5,11.31,0.093,12.718,12.716958,886,708,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,39,ok,,,1,75.513,2015,5,10.574,0.116,10.65,10.641084,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,40,ok,,,1,65.837917,2011,5,11.509,0.158,11.217,11.15975,886,708,417,2011,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,41,ok,,,1,75.87075,2017,5,11.554,0.116,11.472,11.446125,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,4,4,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,42,ok,,,1,80.129084,2011,5,13.63,0.171,15.496,15.574666,886,707,418,2011,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,5,5,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,43,ok,,,1,71.80075,2014,5,10.94,0.134,10.72,10.6975,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,44,ok,,,1,69.056333,2017,5,10.866,0.086,10.555,10.527042,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,45,ok,,,1,79.757542,2017,5,12.188,0.109,10.621,10.583666,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,46,ok,,,1,71.112459,2015,5,12.506,0.159,11.336,11.323875,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,47,ok,,,1,70.2615,2012,5,11.481,0.139,10.475,10.4655,887,707,418,2012,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,2,2,1,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,48,ok,,,1,70.57170899,2015,5,10.363,0.11,11.517,11.528875,888,709,418,2015,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,49,ok,,,1,72.732625,2017,5,10.597,0.151,10.829,10.813375,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,50,ok,,,1,72.883709,2017,5,10.577,0.09,10.478,10.454334,889,709,419,2017,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,51,ok,,,1,69.152,2010,5,11.896,0.093,11.477,11.533958,885,709,416,2010,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,1,2,0.5,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,52,ok,,,1,69.517875,2009,5,11.158,0.156,10.479,10.457792,885,707,417,2009,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
g2_rain_fade,RAIN_FADE,24,,300,2,53,ok,,,1,72.527042,2014,5,11.148,0.171,10.923,10.889416,888,708,418,2014,2,2,1,5,1.7631E+12,1.7631E+12,moderate,0.5,50,0,0,2,0,0,0,,,,,,,,
