scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6
s1_online_only,LEO_ONLY,12,0.1,400,1,3,ok,,0,1,52.01475000649225,97,1,23.954000000000004,10.536000000000058,1760874979422,1760874979437
s1_online_only,LEO_ONLY,12,0.1,400,1,4,ok,,0,1,50.83100000047125,97,1,24.203999999999994,10.503999999999905,1760874979676,1760874979692
s1_online_only,LEO_ONLY,12,0.1,400,1,5,ok,,0,1,50.061540998285636,97,1,23.674,10.416999999999916,1760874979930,1760874979946
s1_online_only,LEO_ONLY,12,0.1,400,1,6,ok,,0,1,49.08133400022052,97,1,23.542,10.362999999999829,1760874980191,1760874980207
s1_online_only,LEO_ONLY,12,0.1,400,1,7,ok,,0,1,49.034999989089556,97,1,23.744,10.467000000000553,1760874980446,1760874980462
s1_online_only,LEO_ONLY,12,0.1,400,1,8,ok,,0,1,49.62487499869894,97,1,23.338,10.327999999999975,1760874980691,1760874980705
s1_online_only,LEO_ONLY,12,0.1,400,1,9,ok,,0,1,49.982374999672174,97,1,23.769999999999992,10.45199999999977,1760874980940,1760874980956
s1_online_only,LEO_ONLY,12,0.1,400,1,10,ok,,0,1,51.94645900337491,97,1,23.71099999999999,10.42699999999968,1760874981190,1760874981207
s1_online_only,LEO_ONLY,12,0.1,400,2,1,ok,,0,1,57.62095800309908,97,1,24.802,17.144000000000233,1760874982161,1760874982176
s1_online_only,LEO_ONLY,12,0.1,400,2,2,ok,,0,1,52.793291994021274,97,1,24.320000000000004,10.625000000000455,1760874982447,1760874982465
s1_online_only,LEO_ONLY,12,0.1,400,2,3,ok,,0,1,50.49479199806228,97,1,23.908999999999995,10.43100000000004,1760874982711,1760874982726
s1_online_only,LEO_ONLY,12,0.1,400,2,4,ok,,0,1,49.02912498801015,97,1,23.844,10.421000000000276,1760874982961,1760874982977
s1_online_only,LEO_ONLY,12,0.1,400,2,5,ok,,0,1,48.86958400311414,97,1,24.036999999999992,10.713999999999942,1760874983222,1760874983236
s1_online_only,LEO_ONLY,12,0.1,400,2,6,ok,,0,1,53.33170799713116,97,1,23.700000000000003,10.480999999999767,1760874983486,1760874983502
s1_online_only,LEO_ONLY,12,0.1,400,2,7,ok,,0,1,49.59091699856799,97,1,23.690000000000005,10.530999999999949,1760874983749,1760874983765
s1_online_only,LEO_ONLY,12,0.1,400,2,8,ok,,0,1,52.62829200364649,97,1,24.112999999999992,10.46599999999944,1760874984002,1760874984017
s1_online_only,LEO_ONLY,12,0.1,400,2,9,ok,,0,1,53.50200000975747,97,1,23.787999999999997,10.61999999999989,1760874984257,1760874984273
s1_online_only,LEO_ONLY,12,0.1,400,2,10,ok,,0,1,49.6841249987483,97,1,23.971,10.375,1760874984516,1760874984532
s1_online_only,LEO_ONLY,12,0.1,600,1,1,ok,,0,1,52.2067920101108,97,1,24.318999999999996,10.608000000000175,1760874985495,1760874985511
s1_online_only,LEO_ONLY,12,0.1,600,1,2,ok,,0,1,54.29112499405164,97,1,24.823999999999998,10.545000000000073,1760874985770,1760874985787
s1_online_only,LEO_ONLY,12,0.1,600,1,3,ok,,0,1,50.60991700156592,97,1,23.900999999999993,10.585000000000036,1760874986038,1760874986053
s1_online_only,LEO_ONLY,12,0.1,600,1,4,ok,,0,1,50.50199999823235,97,1,24.184000000000005,10.889000000000124,1760874986300,1760874986316
s1_online_only,LEO_ONLY,12,0.1,600,1,5,ok,,0,1,48.71395800728351,97,1,23.829999999999995,10.581000000000131,1760874986559,1760874986575
s1_online_only,LEO_ONLY,12,0.1,600,1,6,ok,,0,1,52.173250005580485,97,1,24.237,10.553000000000338,1760874986822,1760874986838
s1_online_only,LEO_ONLY,12,0.1,600,1,7,ok,,0,1,53.89804099104367,97,1,23.752999999999993,10.630999999999858,1760874987089,1760874987107
s1_online_only,LEO_ONLY,12,0.1,600,1,8,ok,,0,1,55.097667005611584,97,1,25.216,12.343000000000302,1760874987358,1760874987374
s1_online_only,LEO_ONLY,12,0.1,600,1,9,ok,,0,1,48.726082997745834,97,1,23.682999999999993,10.532000000000153,1760874987623,1760874987639
s1_online_only,LEO_ONLY,12,0.1,600,1,10,ok,,0,1,50.13695800153073,97,1,24.169000000000004,10.735999999999422,1760874987890,1760874987905
s1_online_only,LEO_ONLY,12,0.1,600,2,1,ok,,0,1,52.13137500686571,97,1,24.311999999999998,10.445000000000164,1760874988805,1760874988820
s1_online_only,LEO_ONLY,12,0.1,600,2,2,ok,,0,1,51.53704099939205,97,1,24.511999999999997,10.785999999999603,1760874989066,1760874989083
s1_online_only,LEO_ONLY,12,0.1,600,2,3,ok,,0,1,49.53824999392964,97,1,23.790999999999997,10.495000000000346,1760874989320,1760874989337
s1_online_only,LEO_ONLY,12,0.1,600,2,4,ok,,0,1,53.29741700552404,97,1,23.909000000000002,10.467999999999847,1760874989577,1760874989594
s1_online_only,LEO_ONLY,12,0.1,600,2,5,ok,,0,1,50.30654200527351,97,1,23.550000000000004,10.525000000000546,1760874989840,1760874989857
s1_online_only,LEO_ONLY,12,0.1,600,2,6,ok,,0,1,47.94799999217503,97,1,23.756999999999998,10.549999999999727,1760874990093,1760874990109
s1_online_only,LEO_ONLY,12,0.1,600,2,7,ok,,0,1,47.09116699814331,97,1,23.553,10.576000000000022,1760874990349,1760874990363
s1_online_only,LEO_ONLY,12,0.1,600,2,8,ok,,0,1,49.89091699826531,97,1,23.480999999999998,10.42599999999993,1760874990603,1760874990618
s1_online_only,LEO_ONLY,12,0.1,600,2,9,ok,,0,1,50.02245899231639,97,1,24.256999999999998,10.995000000000346,1760874990883,1760874990896
s1_online_only,LEO_ONLY,12,0.1,600,2,10,ok,,0,1,49.20824999862816,97,1,23.907999999999994,10.481999999999971,1760874991143,1760874991159
s1_online_only,LEO_ONLY,12,0.1,900,1,1,ok,,0,1,50.0500829948578,97,1,24.15099999999999,10.449000000000524,1760874992061,1760874992077
s1_online_only,LEO_ONLY,12,0.1,900,1,2,ok,,0,1,48.305667005479336,97,1,23.623000000000005,10.459999999999582,1760874992326,1760874992339
s1_online_only,LEO_ONLY,12,0.1,900,1,3,ok,,0,1,49.126500001875684,97,1,24.017,10.585999999999785,1760874992607,1760874992623
s1_online_only,LEO_ONLY,12,0.1,900,1,4,ok,,0,1,51.217457992606796,97,1,24.130999999999993,10.516000000000076,1760874992863,1760874992879
s1_online_only,LEO_ONLY,12,0.1,900,1,5,ok,,0,1,48.007874996983446,97,1,24.313,10.587999999999738,1760874993119,1760874993133
s1_online_only,LEO_ONLY,12,0.1,900,1,6,ok,,0,1,50.10816699359566,97,1,23.603,10.634000000000015,1760874993372,1760874993387
s1_online_only,LEO_ONLY,12,0.1,900,1,7,ok,,0,1,49.668166000628844,97,1,23.859999999999996,10.448999999999614,1760874993615,1760874993632
s1_online_only,LEO_ONLY,12,0.1,900,1,8,ok,,0,1,50.41833300492726,97,1,24.064999999999994,10.474999999999909,1760874993871,1760874993886
s1_online_only,LEO_ONLY,12,0.1,900,1,9,ok,,0,1,52.547625004081056,97,1,23.822999999999997,10.590999999999894,1760874994132,1760874994147
s1_online_only,LEO_ONLY,12,0.1,900,1,10,ok,,0,1,52.31075000483543,97,1,23.696,10.536000000000058,1760874994396,1760874994413
s1_online_only,LEO_ONLY,12,0.1,900,2,1,ok,,0,1,49.42516599840019,97,1,24.171999999999997,10.480999999999312,1760874995341,1760874995356
s1_online_only,LEO_ONLY,12,0.1,900,2,2,ok,,0,1,49.59737499302719,97,1,24.20199999999999,10.633000000000266,1760874995594,1760874995609
s1_online_only,LEO_ONLY,12,0.1,900,2,3,ok,,0,1,52.93929101026151,97,1,24.062,10.578999999999724,1760874995855,1760874995873
s1_online_only,LEO_ONLY,12,0.1,900,2,4,ok,,0,1,52.01579100685194,97,1,23.697999999999997,10.490999999999985,1760874996110,1760874996126
s1_online_only,LEO_ONLY,12,0.1,900,2,5,ok,,0,1,51.32862499158364,97,1,23.628000000000004,10.490999999999985,1760874996359,1760874996376
s1_online_only,LEO_ONLY,12,0.1,900,2,6,ok,,0,1,53.7367090000771,97,1,25.283999999999992,10.71600000000035,1760874996633,1760874996650
s1_online_only,LEO_ONLY,12,0.1,900,2,7,ok,,0,1,54.74537500413135,97,1,23.864999999999995,10.58999999999969,1760874996890,1760874996907
s1_online_only,LEO_ONLY,12,0.1,900,2,8,ok,,0,1,47.808292001718655,97,1,23.977,10.704000000000178,1760874997142,1760874997157
s1_online_only,LEO_ONLY,12,0.1,900,2,9,ok,,0,1,51.10212501313072,97,1,23.851000000000003,10.626999999999953,1760874997395,1760874997412
s1_online_only,LEO_ONLY,12,0.1,900,2,10,ok,,0,1,53.35504100366961,97,1,24.781999999999996,11.223999999999705,1760874997649,1760874997666
s1_online_only,LEO_ONLY,18,0.0,200,1,1,ok,,0,1,56.24079200788401,97,1,24.155999999999988,10.667999999999665,1760874998624,1760874998640
s1_online_only,LEO_ONLY,18,0.0,200,1,2,ok,,0,1,56.06137499853503,97,1,24.202999999999996,10.898999999999887,1760874998909,1760874998925
s1_online_only,LEO_ONLY,18,0.0,200,1,3,ok,,0,1,56.59116599417757,97,1,24.31799999999999,11.182999999999993,1760874999202,1760874999218
s1_online_only,LEO_ONLY,18,0.0,200,1,4,ok,,0,1,54.74033400241751,97,1,24.206999999999997,11.016000000000531,1760874999472,1760874999487
s1_online_only,LEO_ONLY,18,0.0,200,1,5,ok,,0,1,53.36870798782911,97,1,23.899999999999995,10.607999999999265,1760874999735,1760874999749
s1_online_only,LEO_ONLY,18,0.0,200,1,6,ok,,0,1,52.49820799508598,97,1,23.78300000000001,10.50799999999981,1760874999996,1760875000011
s1_online_only,LEO_ONLY,18,0.0,200,1,7,ok,,0,1,57.0439170114696,97,1,24.994000000000007,11.36600000000044,1760875000320,1760875000338
s1_online_only,LEO_ONLY,18,0.0,200,1,8,ok,,0,1,55.25641699205153,97,1,24.025999999999993,10.583999999999833,1760875000581,1760875000595
s1_online_only,LEO_ONLY,18,0.0,200,1,9,ok,,0,1,54.63525000959635,97,1,24.046,10.769999999999527,1760875000852,1760875000867
s1_online_only,LEO_ONLY,18,0.0,200,1,10,ok,,0,1,57.686583008035086,97,1,24.514999999999993,10.880999999999858,1760875001138,1760875001155
s1_online_only,LEO_ONLY,18,0.0,200,2,1,ok,,0,1,54.70891699951608,97,1,24.204,11.124000000000251,1760875002047,1760875002063
s1_online_only,LEO_ONLY,18,0.0,200,2,2,ok,,0,1,52.3292500001844,97,1,24.622000000000007,10.840000000000146,1760875002327,1760875002343
s1_online_only,LEO_ONLY,18,0.0,200,2,3,ok,,0,1,57.67029200796969,97,1,23.482,10.579999999999927,1760875002591,1760875002607
s1_online_only,LEO_ONLY,18,0.0,200,2,4,ok,,0,1,53.90629199973773,97,1,23.915000000000003,10.674000000000433,1760875002858,1760875002873
s1_online_only,LEO_ONLY,18,0.0,200,2,5,ok,,0,1,52.07133300427813,97,1,24.055999999999997,10.722000000000207,1760875003120,1760875003134
s1_online_only,LEO_ONLY,18,0.0,200,2,6,ok,,0,1,55.03458400198724,97,1,23.766999999999996,10.654999999999745,1760875003382,1760875003398
s1_online_only,LEO_ONLY,18,0.0,200,2,7,ok,,0,1,52.35529100173153,97,1,24.092,10.588999999999487,1760875003680,1760875003696
s1_online_only,LEO_ONLY,18,0.0,200,2,8,ok,,0,1,55.917999998200685,97,1,24.091000000000005,10.748999999999796,1760875003941,1760875003958
s1_online_only,LEO_ONLY,18,0.0,200,2,9,ok,,0,1,51.41120799817145,97,1,24.086000000000006,10.607000000000426,1760875004214,1760875004229
s1_online_only,LEO_ONLY,18,0.0,200,2,10,ok,,0,1,53.291624994017184,97,1,24.125999999999998,11.351000000000113,1760875004484,1760875004499
s1_online_only,LEO_ONLY,18,0.0,400,1,1,ok,,0,1,56.388249999145046,97,1,24.073,10.745000000000346,1760875005432,1760875005449
s1_online_only,LEO_ONLY,18,0.0,400,1,2,ok,,0,1,55.57979100558441,97,1,24.14,10.842999999999392,1760875005719,1760875005733
s1_online_only,LEO_ONLY,18,0.0,400,1,3,ok,,0,1,52.433042001212016,97,1,24.189,10.91400000000067,1760875005993,1760875006009
s1_online_only,LEO_ONLY,18,0.0,400,1,4,ok,,0,1,56.01866600045469,97,1,23.948999999999998,10.644999999999527,1760875006261,1760875006277
s1_online_only,LEO_ONLY,18,0.0,400,1,5,ok,,0,1,56.519500009017065,97,1,24.171999999999997,10.658000000000357,1760875006525,1760875006542
s1_online_only,LEO_ONLY,18,0.0,400,1,6,ok,,0,1,54.437957995105535,97,1,24.434,10.819999999999709,1760875006786,1760875006802
s1_online_only,LEO_ONLY,18,0.0,400,1,7,ok,,0,1,65.70366700179875,97,1,27.639000000000003,16.664999999999964,1760875007051,1760875007069
s1_online_only,LEO_ONLY,18,0.0,400,1,8,ok,,0,1,55.85212499136105,97,1,24.199000000000005,10.66400000000067,1760875007319,1760875007334
s1_online_only,LEO_ONLY,18,0.0,400,1,9,ok,,0,1,53.56254198704846,97,1,23.833999999999996,10.75500000000011,1760875007595,1760875007611
s1_online_only,LEO_ONLY,18,0.0,400,1,10,ok,,0,1,57.54725000588223,97,1,23.747999999999998,10.49200000000019,1760875007862,1760875007879
s1_online_only,LEO_ONLY,18,0.0,400,2,1,ok,,0,1,61.09016700065695,97,1,28.095999999999997,10.8100000000004,1760875008814,1760875008835
s1_online_only,LEO_ONLY,18,0.0,400,2,2,ok,,0,1,55.24124999647029,97,1,23.95799999999999,10.848000000000866,1760875009101,1760875009118
s1_online_only,LEO_ONLY,18,0.0,400,2,3,ok,,0,1,54.405791001045145,97,1,23.848,10.549000000000888,1760875009357,1760875009373
s1_online_only,LEO_ONLY,18,0.0,400,2,4,ok,,0,1,53.01141701056622,97,1,23.840999999999998,10.602999999999156,1760875009621,1760875009636
s1_online_only,LEO_ONLY,18,0.0,400,2,5,ok,,0,1,53.98333299672231,97,1,23.913,10.665999999999258,1760875009885,1760875009900
s1_online_only,LEO_ONLY,18,0.0,400,2,6,ok,,0,1,52.754208008991554,97,1,23.785000000000004,10.644000000000233,1760875010151,1760875010166
s1_online_only,LEO_ONLY,18,0.0,400,2,7,ok,,0,1,54.63116698956583,97,1,23.600999999999996,10.614999999999782,1760875010421,1760875010437
s1_online_only,LEO_ONLY,18,0.0,400,2,8,ok,,0,1,52.859791001537815,97,1,23.870999999999995,10.635000000001128,1760875010708,1760875010722
s1_online_only,LEO_ONLY,18,0.0,400,2,9,ok,,0,1,54.81820799468551,97,1,23.862000000000002,10.896999999999935,1760875011004,1760875011021
s1_online_only,LEO_ONLY,18,0.0,400,2,10,ok,,0,1,58.6769999936223,97,1,23.933000000000003,10.78900000000067,1760875011287,1760875011304
s1_online_only,LEO_ONLY,18,0.0,600,1,1,ok,,0,1,64.06145899381954,97,1,33.06099999999999,10.785000000000764,1760875012298,1760875012314
s1_online_only,LEO_ONLY,18,0.0,600,1,2,ok,,0,1,59.0983750007581,97,1,25.138999999999996,10.907000000000153,1760875012594,1760875012611
s1_online_only,LEO_ONLY,18,0.0,600,1,3,ok,,0,1,56.256500000017695,97,1,25.265,11.076000000000022,1760875012864,1760875012882
s1_online_only,LEO_ONLY,18,0.0,600,1,4,ok,,0,1,58.071167004527524,97,1,23.872000000000003,10.524999999999636,1760875013121,1760875013137
s1_online_only,LEO_ONLY,18,0.0,600,1,5,ok,,0,1,51.48620900581591,97,1,23.945000000000007,10.815999999999804,1760875013400,1760875013415
s1_online_only,LEO_ONLY,18,0.0,600,1,6,ok,,0,1,56.55300000216812,97,1,24.294999999999995,10.722999999999956,1760875013664,1760875013680
s1_online_only,LEO_ONLY,18,0.0,600,1,7,ok,,0,1,58.83333399833646,97,1,24.303000000000004,10.625,1760875013942,1760875013959
s1_online_only,LEO_ONLY,18,0.0,600,1,8,ok,,0,1,54.41970899119042,97,1,24.264999999999993,10.807999999999993,1760875014229,1760875014245
s1_online_only,LEO_ONLY,18,0.0,600,1,9,ok,,0,1,54.921125003602356,97,1,23.77399999999999,10.786000000000968,1760875014493,1760875014510
s1_online_only,LEO_ONLY,18,0.0,600,1,10,ok,,0,1,56.24770799477119,97,1,24.180000000000003,10.713999999999942,1760875014770,1760875014786
s1_online_only,LEO_ONLY,18,0.0,600,2,1,ok,,0,1,59.14150000899099,97,1,24.194,10.878000000000611,1760875015741,1760875015758
s1_online_only,LEO_ONLY,18,0.0,600,2,2,ok,,0,1,56.96316699322779,97,1,23.956999999999994,10.645000000000437,1760875016024,1760875016039
s1_online_only,LEO_ONLY,18,0.0,600,2,3,ok,,0,1,54.73741699825041,97,1,24.23400000000001,10.642000000000735,1760875016315,1760875016331
s1_online_only,LEO_ONLY,18,0.0,600,2,4,ok,,0,1,56.8222089932533,97,1,24.474999999999998,10.777000000000044,1760875016572,1760875016588
s1_online_only,LEO_ONLY,18,0.0,600,2,5,ok,,0,1,58.10591699264478,97,1,24.029999999999998,10.61200000000008,1760875016831,1760875016847
s1_online_only,LEO_ONLY,18,0.0,600,2,6,ok,,0,1,56.17883399827406,97,1,24.32399999999999,10.605000000000473,1760875017101,1760875017116
s1_online_only,LEO_ONLY,18,0.0,600,2,7,ok,,0,1,55.0322920025792,97,1,24.977999999999998,10.661000000000968,1760875017375,1760875017391
s1_online_only,LEO_ONLY,18,0.0,600,2,8,ok,,0,1,56.52270800783299,97,1,25.008,10.641999999999825,1760875017653,1760875017670
s1_online_only,LEO_ONLY,18,0.0,600,2,9,ok,,0,1,52.97304200939834,97,1,25.176999999999996,10.625,1760875017932,1760875017946
s1_online_only,LEO_ONLY,18,0.0,600,2,10,ok,,0,1,56.3579169975128,97,1,23.751,10.535999999999149,1760875018202,1760875018217
s1_online_only,LEO_ONLY,18,0.0,900,1,1,ok,,0,1,54.037958005210385,97,1,23.721999999999998,10.816999999999098,1760875019169,1760875019185
s1_online_only,LEO_ONLY,18,0.0,900,1,2,ok,,0,1,55.10033300379291,97,1,24.73600000000001,10.823999999999614,1760875019443,1760875019460
s1_online_only,LEO_ONLY,18,0.0,900,1,3,ok,,0,1,55.29162498714868,97,1,23.766999999999996,10.529999999999745,1760875019719,1760875019734
s1_online_only,LEO_ONLY,18,0.0,900,1,4,ok,,0,1,53.430667001521215,97,1,23.854999999999993,10.71100000000024,1760875019985,1760875020002
s1_online_only,LEO_ONLY,18,0.0,900,1,5,ok,,0,1,52.27287499292288,97,1,23.809000000000005,10.570999999999913,1760875020252,1760875020268
s1_online_only,LEO_ONLY,18,0.0,900,1,6,ok,,0,1,54.06587499601301,97,1,23.724,10.63800000000083,1760875020522,1760875020536
s1_online_only,LEO_ONLY,18,0.0,900,1,7,ok,,0,1,52.94629200943746,97,1,23.668,10.63299999999981,1760875020787,1760875020801
s1_online_only,LEO_ONLY,18,0.0,900,1,8,ok,,0,1,51.497499996912666,97,1,23.888,10.681000000000495,1760875021053,1760875021067
s1_online_only,LEO_ONLY,18,0.0,900,1,9,ok,,0,1,54.03495900100097,97,1,23.810999999999993,10.621000000001004,1760875021323,1760875021340
s1_online_only,LEO_ONLY,18,0.0,900,1,10,ok,,0,1,53.68991699651815,97,1,24.111,10.76299999999992,1760875021586,1760875021602
s1_online_only,LEO_ONLY,18,0.0,900,2,1,ok,,0,1,54.2127079970669,97,1,24.105999999999995,11.148999999999432,1760875022525,1760875022542
s1_online_only,LEO_ONLY,18,0.0,900,2,2,ok,,0,1,54.514458010089584,97,1,23.475,10.557999999999993,1760875022797,1760875022813
s1_online_only,LEO_ONLY,18,0.0,900,2,3,ok,,0,1,55.148667001049034,97,1,23.971999999999994,10.756000000000313,1760875023067,1760875023083
s1_online_only,LEO_ONLY,18,0.0,900,2,4,ok,,0,1,53.31983300857246,97,1,23.73,10.585000000000946,1760875023342,1760875023359
s1_online_only,LEO_ONLY,18,0.0,900,2,5,ok,,0,1,55.053707998013124,97,1,24.058000000000003,10.61200000000008,1760875023621,1760875023636
s1_online_only,LEO_ONLY,18,0.0,900,2,6,ok,,0,1,56.03824999707285,97,1,23.876,10.672999999999774,1760875023881,1760875023897
s1_online_only,LEO_ONLY,18,0.0,900,2,7,ok,,0,1,52.348375000292435,97,1,23.742999999999995,10.644999999999527,1760875024143,1760875024159
s1_online_only,LEO_ONLY,18,0.0,900,2,8,ok,,0,1,54.1494170029182,97,1,23.941,10.597999999999047,1760875024408,1760875024423
s1_online_only,LEO_ONLY,18,0.0,900,2,9,ok,,0,1,52.88091600232292,97,1,24.020000000000003,10.731999999999971,1760875024680,1760875024695
s1_online_only,LEO_ONLY,18,0.0,900,2,10,ok,,0,1,56.30120899877511,97,1,23.81200000000001,10.901999999999134,1760875024943,1760875024958
s1_online_only,LEO_ONLY,18,0.05,200,1,1,ok,,0,1,54.23004200565629,97,1,24.462000000000003,10.953000000001339,1760875025929,1760875025945
s1_online_only,LEO_ONLY,18,0.05,200,1,2,ok,,0,1,54.2887920018984,97,1,24.362999999999992,10.671000000000276,1760875026218,1760875026235
s1_online_only,LEO_ONLY,18,0.05,200,1,3,ok,,0,1,53.083542006788775,97,1,24.110999999999997,10.670000000000073,1760875026491,1760875026506
s1_online_only,LEO_ONLY,18,0.05,200,1,4,ok,,0,1,55.14904099982232,97,1,23.833999999999996,10.460000000000036,1760875026738,1760875026756
s1_online_only,LEO_ONLY,18,0.05,200,1,5,ok,,0,1,55.994209003984,97,1,23.856000000000005,10.658000000000357,1760875026999,1760875027016
s1_online_only,LEO_ONLY,18,0.05,200,1,6,ok,,0,1,56.10575000173412,97,1,23.896000000000004,10.6299999999992,1760875027274,1760875027291
s1_online_only,LEO_ONLY,18,0.05,200,1,7,ok,,0,1,51.10608298855368,97,1,24.005999999999997,10.613000000000284,1760875027550,1760875027566
s1_online_only,LEO_ONLY,18,0.05,200,1,8,ok,,0,1,51.288707996718585,97,1,23.91,10.756999999999607,1760875027819,1760875027834
s1_online_only,LEO_ONLY,18,0.05,200,1,9,ok,,0,1,53.534916005446576,97,1,24.262,10.729999999999563,1760875028084,1760875028101
s1_online_only,LEO_ONLY,18,0.05,200,1,10,ok,,0,1,54.270125008770265,97,1,23.932999999999996,10.574999999999818,1760875028349,1760875028365
s1_online_only,LEO_ONLY,18,0.05,200,2,1,ok,,0,1,56.366582997725345,97,1,24.582999999999995,10.798999999999978,1760875029346,1760875029362
s1_online_only,LEO_ONLY,18,0.05,200,2,2,ok,,0,1,52.291207990492694,97,1,24.279000000000003,10.853000000000065,1760875029640,1760875029654
s1_online_only,LEO_ONLY,18,0.05,200,2,3,ok,,0,1,55.429000000003725,97,1,24.128,10.61200000000099,1760875029903,1760875029917
s1_online_only,LEO_ONLY,18,0.05,200,2,4,ok,,0,1,54.61916601052508,97,1,23.877999999999997,10.54699999999957,1760875030170,1760875030185
s1_online_only,LEO_ONLY,18,0.05,200,2,5,ok,,0,1,56.929750004201196,97,1,24.045999999999996,10.77599999999984,1760875030448,1760875030466
s1_online_only,LEO_ONLY,18,0.05,200,2,6,ok,,0,1,51.35737500677351,97,1,23.917999999999996,10.569999999999709,1760875030714,1760875030730
s1_online_only,LEO_ONLY,18,0.05,200,2,7,ok,,0,1,53.080166995641775,97,1,23.802,10.6200000000008,1760875030975,1760875030991
s1_online_only,LEO_ONLY,18,0.05,200,2,8,ok,,0,1,54.78979100007564,97,1,23.729,10.701000000000022,1760875031239,1760875031254
s1_online_only,LEO_ONLY,18,0.05,200,2,9,ok,,0,1,55.33412500517443,97,1,24.912000000000003,10.696999999999207,1760875031520,1760875031534
s1_online_only,LEO_ONLY,18,0.05,200,2,10,preauth_failed,step4_wait,0,0,0.0,0,0,0.0,0.0,,
s1_online_only,LEO_ONLY,18,0.05,400,1,1,ok,,0,1,55.31266699836124,97,1,24.38799999999999,10.726999999999862,1760875037622,1760875037638
s1_online_only,LEO_ONLY,18,0.05,400,1,2,ok,,0,1,53.30300000787247,97,1,24.106999999999996,10.706999999998516,1760875037894,1760875037910
s1_online_only,LEO_ONLY,18,0.05,400,1,3,ok,,0,1,52.816583003732376,97,1,23.419999999999998,10.349999999999454,1760875038147,1760875038162
s1_online_only,LEO_ONLY,18,0.05,400,1,4,ok,,0,1,53.54508299205918,97,1,23.924000000000003,10.555999999999585,1760875038397,1760875038412
s1_online_only,LEO_ONLY,18,0.05,400,1,5,ok,,0,1,52.162374995532446,97,1,23.594999999999995,10.71100000000024,1760875038658,1760875038674
s1_online_only,LEO_ONLY,18,0.05,400,1,6,ok,,0,1,53.59070800477639,97,1,24.537999999999997,10.894999999999527,1760875038921,1760875038937
s1_online_only,LEO_ONLY,18,0.05,400,1,7,ok,,0,1,54.61583299620543,97,1,23.749000000000002,10.45300000000043,1760875039189,1760875039202
s1_online_only,LEO_ONLY,18,0.05,400,1,8,ok,,0,1,57.36762499145698,97,1,23.874999999999996,10.47900000000027,1760875039452,1760875039469
s1_online_only,LEO_ONLY,18,0.05,400,1,9,ok,,0,1,55.04162599390838,97,1,23.764,10.550999999999476,1760875039711,1760875039726
s1_online_only,LEO_ONLY,18,0.05,400,1,10,ok,,0,1,56.09308400016744,97,1,23.747999999999994,10.626000000000204,1760875039973,1760875039990
s1_online_only,LEO_ONLY,18,0.05,400,2,1,ok,,0,1,52.16308300441597,97,1,24.411000000000005,10.601999999999862,1760875040943,1760875040959
s1_online_only,LEO_ONLY,18,0.05,400,2,2,ok,,0,1,54.78966700320598,97,1,24.162,10.627999999999702,1760875041212,1760875041228
s1_online_only,LEO_ONLY,18,0.05,400,2,3,ok,,0,1,57.41833400679752,97,1,23.764000000000003,10.615999999999076,1760875041480,1760875041496
s1_online_only,LEO_ONLY,18,0.05,400,2,4,ok,,0,1,50.94087500765454,97,1,24.052,10.675999999999476,1760875041753,1760875041768
s1_online_only,LEO_ONLY,18,0.05,400,2,5,ok,,0,1,54.03991699859034,97,1,24.066,10.694999999999709,1760875042027,1760875042042
s1_online_only,LEO_ONLY,18,0.05,400,2,6,ok,,0,1,55.54600000323262,97,1,25.028999999999996,10.766000000000531,1760875042300,1760875042317
s1_online_only,LEO_ONLY,18,0.05,400,2,7,ok,,0,1,57.26212500303518,97,1,23.645000000000007,10.42200000000048,1760875042564,1760875042581
s1_online_only,LEO_ONLY,18,0.05,400,2,8,ok,,0,1,54.1102499992121,97,1,24.028999999999996,10.649000000000342,1760875042827,1760875042844
s1_online_only,LEO_ONLY,18,0.05,400,2,9,ok,,0,1,56.46958400029689,97,1,24.377999999999997,10.779000000000451,1760875043107,1760875043121
s1_online_only,LEO_ONLY,18,0.05,400,2,10,ok,,0,1,55.840625005657785,97,1,24.969,10.701999999999316,1760875043382,1760875043396
s1_online_only,LEO_ONLY,18,0.05,600,1,1,ok,,0,1,57.57975000597071,97,1,24.878999999999998,10.633999999999105,1760875044382,1760875044398
s1_online_only,LEO_ONLY,18,0.05,600,1,2,ok,,0,1,58.548208995489404,97,1,24.96099999999999,10.745999999999185,1760875044669,1760875044686
s1_online_only,LEO_ONLY,18,0.05,600,1,3,ok,,0,1,55.41208300564904,97,1,24.418999999999997,10.564000000000306,1760875044955,1760875044971
s1_online_only,LEO_ONLY,18,0.05,600,1,4,ok,,0,1,53.28416700649541,97,1,24.190999999999995,10.986000000000786,1760875045223,1760875045238
s1_online_only,LEO_ONLY,18,0.05,600,1,5,ok,,0,1,53.396666000480764,97,1,24.669,10.524999999999636,1760875045493,1760875045508
s1_online_only,LEO_ONLY,18,0.05,600,1,6,ok,,0,1,56.481207997421734,97,1,23.886,10.625999999999294,1760875045752,1760875045768
s1_online_only,LEO_ONLY,18,0.05,600,1,7,ok,,0,1,55.141875011031516,97,1,24.013999999999996,10.605999999999767,1760875046031,1760875046046
