scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z1_online_only,LEO_ONLY,12,0,200,2,54,ok,,0,1,33.192417,374,1,3.63,13.759,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,55,ok,,0,1,32.057834,374,1,3.635,13.476,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,56,ok,,0,1,30.905333,374,1,3.775,13.895,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,57,ok,,0,1,28.707875,374,1,3.517,12.86,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,58,ok,,0,1,29.28462502,374,1,3.724,13.477,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,59,ok,,0,1,33.18045801,374,1,3.413,13.066,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,60,ok,,0,1,31.54375,374,1,3.707,13.396,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,61,ok,,0,1,29.25741699,374,1,3.66,13.112,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,62,ok,,0,1,31.08299998,374,1,3.615,13.57,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,63,ok,,0,1,35.07245798,374,1,3.805,13.888,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,64,ok,,0,1,31.53850001,374,1,3.499,13.367,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,65,ok,,0,1,28.32029102,374,1,3.587,13.386,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,66,ok,,0,1,30.95383401,374,1,3.78,13.153,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,67,ok,,0,1,33.776875,374,1,3.613,13.681,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,68,ok,,0,1,34.24445901,374,1,3.664,13.564,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,69,ok,,0,1,33.36116599,374,1,3.592,13.495,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,70,ok,,0,1,33.95300001,374,1,3.649,13.785,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,71,ok,,0,1,34.693708,374,1,3.518,13.506,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,72,ok,,0,1,31.10645802,374,1,3.727,13.592,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,73,ok,,0,1,33.67683399,374,1,3.467,13.066,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,74,ok,,0,1,31.67312502,374,1,3.638,13.542,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,75,ok,,0,1,31.463625,374,1,3.707,13.48,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
