scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
s1_online_only,LEO_ONLY,12,0,200,2,72,ok,,0,1,44.370917,120,1,23.297,10.19,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,73,ok,,0,1,50.273417,120,1,23.433,10.235,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,74,ok,,0,1,48.971583,120,1,23.578,10.177,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,75,ok,,0,1,47.525417,120,1,23.225,10.264,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,76,ok,,0,1,47.034583,120,1,23.055,10.125,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,77,ok,,0,1,49.49279199,120,1,23.616,10.197,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,78,ok,,0,1,45.509375,120,1,23.547,9.975,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,79,ok,,0,1,46.736084,120,1,23.04,10.223,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,80,ok,,0,1,49.732458,120,1,23.244,10.038,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,81,ok,,0,1,48.185667,120,1,23.484,10.158,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
