scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,207,ok,,0,1,36.529708,374,1,3.383,13.642,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,208,ok,,0,1,37.151583,374,1,3.735,13.858,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,209,ok,,0,1,32.265917,373,1,3.901,13.867,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,210,ok,,0,2,45.067125,748,2,6.059,20.164,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,3,0.666666667,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,211,failed,timeout_wait_response,0,3,505.297208,1122,3,4.169,0,1.76278E+12,,storm,0.15,15,0,6,6,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,212,ok,,0,2,44.877583,748,2,5.886,20.397,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,213,ok,,0,1,37.727625,374,1,4.009,14.278,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,214,ok,,0,1,33.913667,374,1,3.886,13.931,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,215,ok,,0,1,32.316916,374,1,3.841,13.538,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,216,ok,,0,1,38.919167,374,1,3.723,13.875,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,217,ok,,0,1,33.009583,374,1,3.755,13.853,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,218,ok,,0,1,38.886167,374,1,3.771,13.78,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,219,ok,,0,1,35.07975,374,1,3.814,16.741,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,220,ok,,0,1,30.525875,374,1,3.618,13.738,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,221,ok,,0,1,34.744917,374,1,3.713,13.896,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,222,ok,,0,1,32.508166,374,1,3.725,13.791,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,223,ok,,0,1,38.161375,374,1,3.791,13.794,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,224,ok,,0,1,39.677708,374,1,3.825,13.914,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,225,ok,,0,1,34.740625,374,1,3.674,14.008,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,226,ok,,0,2,48.948959,748,2,7.201,22.823,1.76278E+12,1.76278E+12,storm,0.15,15,0,3,3,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,227,ok,,0,1,37.909208,374,1,3.625,14.077,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,228,ok,,0,1,31.297375,374,1,3.756,13.496,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,229,ok,,0,1,35.680708,374,1,3.748,13.696,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,230,ok,,0,2,43.932833,748,2,6.091,20.401,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,231,ok,,0,2,41.209,748,2,8.005,22.387,1.76278E+12,1.76278E+12,storm,0.15,15,0,3,3,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,232,ok,,0,2,36.618375,748,2,4.88,17.743,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,233,ok,,0,1,36.784125,374,1,3.856,13.917,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,234,ok,,0,1,38.76375,374,1,3.757,13.615,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,235,ok,,0,1,30.190958,374,1,3.802,13.577,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,236,ok,,0,1,34.320084,374,1,3.817,13.726,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,237,ok,,0,1,33.449959,374,1,3.774,14.008,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,238,ok,,0,2,39.018501,748,2,5.723,19.575,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,239,ok,,0,1,32.566459,374,1,3.745,13.525,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,240,failed,timeout_wait_response,0,3,513.040167,1122,3,6.471,0,1.76278E+12,,storm,0.15,15,0,6,6,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,241,ok,,0,1,35.761333,374,1,3.703,13.846,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,242,ok,,0,1,35.874167,374,1,3.675,13.416,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,243,ok,,0,2,49.734875,748,2,5.045,18.371,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,244,ok,,0,1,32.91175,374,1,3.69,13.743,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,245,ok,,0,1,33.451583,374,1,3.876,14.068,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,246,ok,,0,2,45.532167,748,2,4.796,17.073,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,247,ok,,0,1,35.8125,374,1,3.896,14.129,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,248,ok,,0,1,43.39275,374,1,3.713,14.207,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,249,ok,,0,2,42.556792,748,2,5.494,19.639,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,250,ok,,0,2,53.389666,748,2,6.693,22.174,1.76278E+12,1.76278E+12,storm,0.15,15,0,3,3,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,251,ok,,0,1,39.474667,374,1,3.644,14.28,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,252,ok,,0,1,36.636792,374,1,3.83,13.978,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,253,ok,,0,2,41.629792,748,2,5.6,18.533,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,254,ok,,0,1,34.154875,374,1,4.123,14.526,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,255,ok,,0,1,34.870458,374,1,3.651,13.554,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,256,ok,,0,1,39.182875,374,1,3.964,15.691,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,257,ok,,0,1,36.870375,374,1,3.879,13.931,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,258,ok,,0,1,37.734334,374,1,3.608,13.798,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,259,ok,,0,3,45.999416,1122,3,5.955,20.545,1.76278E+12,1.76278E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,260,ok,,0,1,32.4655,374,1,3.973,14.465,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,261,ok,,0,1,37.873625,374,1,3.849,13.946,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,262,ok,,0,1,33.526791,374,1,3.631,13.745,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,263,ok,,0,2,41.035459,748,2,4.483,16.387,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,264,ok,,0,1,39.345542,374,1,3.705,14.257,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,265,failed,timeout_wait_response,0,3,505.704,1122,3,4.294,0,1.76278E+12,,storm,0.15,15,0,6,6,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,266,ok,,0,2,46.677417,748,2,8.577,14.483,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,267,ok,,0,2,47.687833,748,2,6.811,20.588,1.76278E+12,1.76278E+12,storm,0.15,15,0,3,3,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,268,ok,,0,1,36.207333,374,1,3.789,14.218,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,269,ok,,0,1,35.071042,374,1,3.865,13.734,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,270,ok,,0,1,34.200833,374,1,3.72,13.491,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,271,ok,,0,1,37.904708,374,1,3.788,13.918,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,272,ok,,0,1,37.5115,374,1,3.919,14.293,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,273,ok,,0,1,36.522,374,1,3.964,13.905,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,274,ok,,0,1,37.405541,374,1,3.656,14.035,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,275,ok,,0,2,43.817667,748,2,4.824,18.013,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,276,ok,,0,1,34.634666,374,1,3.79,14.048,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,277,ok,,0,1,35.311333,374,1,3.881,13.954,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,278,ok,,0,1,34.071042,374,1,3.89,14.454,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,279,ok,,0,1,40.776542,373,1,3.721,13.619,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,280,ok,,0,1,32.690625,374,1,3.849,14.127,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,281,ok,,0,2,51.717916,748,2,6.056,20.397,1.76278E+12,1.76278E+12,storm,0.15,15,0,3,3,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,282,ok,,0,3,45.794208,1122,3,7.509,21.919,1.76278E+12,1.76278E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,283,ok,,0,1,35.028916,374,1,3.947,13.915,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,284,ok,,0,1,37.555375,374,1,3.723,13.462,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,285,ok,,0,2,51.156792,748,2,7.087,22.621,1.76278E+12,1.76278E+12,storm,0.15,15,0,3,3,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,286,ok,,0,2,46.898583,748,2,5.565,19.638,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,287,ok,,0,1,39.681,374,1,3.707,14.12,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,288,ok,,0,1,32.105292,374,1,3.566,13.332,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,289,ok,,0,3,44.948959,1122,3,6.311,18.528,1.76278E+12,1.76278E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,290,ok,,0,2,39.976,748,2,5.156,18.106,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,291,ok,,0,3,42.410625,1122,3,6.568,19.656,1.76278E+12,1.76278E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,292,ok,,0,1,34.844875,374,1,3.781,13.857,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,293,ok,,0,1,34.797625,374,1,3.835,13.825,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,294,ok,,0,1,34.382,374,1,3.81,13.754,1.76278E+12,1.76278E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,295,ok,,0,1,36.214833,374,1,3.673,13.561,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,296,ok,,0,1,35.595834,374,1,3.637,13.784,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,297,ok,,0,2,45.722833,748,2,5.443,18.998,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,298,ok,,0,2,43.610416,748,2,5.539,18.191,1.76278E+12,1.76278E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,299,ok,,0,1,39.979875,374,1,3.753,13.957,1.76278E+12,1.76278E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,14,0.6,400,2,300,ok,,0,2,44.097167,747,2,6.498,21.038,1.76278E+12,1.76278E+12,storm,0.15,15,0,3,3,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,1,ok,,0,1,50.989791,374,1,3.919,14.76,1.76278E+12,1.76278E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,2,ok,,0,1,47.63425,374,1,3.922,14.085,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,3,ok,,0,1,50.683917,374,1,3.766,13.774,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,4,ok,,0,1,46.840125,374,1,3.668,13.701,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,5,ok,,0,1,47.405708,374,1,3.81,14.25,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,6,ok,,0,1,42.983667,374,1,3.818,13.99,1.76278E+12,1.76278E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,7,ok,,0,1,49.117083,374,1,3.716,14.128,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,8,ok,,0,1,46.666,374,1,3.839,14.359,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,9,ok,,0,1,48.255709,374,1,3.803,13.533,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,10,ok,,0,1,44.592,373,1,3.789,13.556,1.76278E+12,1.76278E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,11,ok,,0,1,46.828334,374,1,3.664,13.972,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,12,ok,,0,1,44.087333,374,1,3.838,13.623,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,13,ok,,0,1,52.591041,374,1,3.831,13.743,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,14,ok,,0,1,46.268917,374,1,3.733,14.153,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,15,ok,,0,1,44.404458,374,1,3.738,13.926,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,16,ok,,0,1,44.082542,374,1,3.947,14.235,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,17,ok,,0,1,48.969584,374,1,3.411,13.489,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,18,ok,,0,1,45.890542,374,1,3.891,13.886,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,19,ok,,0,1,47.751125,374,1,3.717,14.074,1.76278E+12,1.76278E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,20,ok,,0,1,45.169167,374,1,3.875,14.008,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,21,ok,,0,1,43.955584,374,1,3.703,14.022,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,22,ok,,0,1,49.480708,374,1,3.771,14.645,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,23,ok,,0,1,44.142375,374,1,3.824,14.822,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,24,ok,,0,1,44.326125,374,1,3.752,13.824,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,25,ok,,0,1,43.01175,374,1,3.787,14.111,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,26,ok,,0,1,48.09975,374,1,3.678,13.652,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,27,ok,,0,1,49.394,374,1,3.767,13.905,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,28,ok,,0,1,48.8145,374,1,3.668,14.018,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,29,ok,,0,1,45.039083,374,1,3.71,14.084,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,30,ok,,0,1,46.2765,374,1,3.84,13.955,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,31,ok,,0,1,45.263459,374,1,3.924,14.076,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
y2_rain_fade,RAIN_FADE,24,0.1,300,2,32,ok,,0,1,45.557916,374,1,3.728,13.932,1.76278E+12,1.76278E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
