scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index,,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,147,ok,,0,2,696.130084,240,8,1.36,0.069,0.109,0.109,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,18,24,0.75,0,0,,,,,,0,3,0.218,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,148,ok,,0,2,400.882208,224,7,2.301,0.194,0.127,0.127,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,28,28,1,0,0,,,,,,0,3,0.254,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,149,ok,,0,3,98.642041,208,6,1.408,0.142,0.152,0.152,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,46,46,1,0,0,,,,,,0,3,0.304,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,150,failed,leo_timeout,0,3,915.913667,48,3,1.04,0,0,0,0,,,storm→storm,0.0225,,,22,38,0.578947368,4,16,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,151,ok,,0,2,88.881459,208,6,0.561,0.039,0.053,0.053,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,16,18,0.888888889,0,0,,,,,,0,3,0.106,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,152,ok,,0,3,98.945,208,6,2.343,0.208,0.265,0.265,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,14,22,0.636363636,0,0,,,,,,0,3,0.53,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,153,ok,,0,2,90.162125,208,6,0.596,0.166,0.078,0.078,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,20,21,0.952380952,0,0,,,,,,0,3,0.156,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,154,failed,leo_timeout,0,3,920.220501,48,3,1.655,0,0,0,0,,,storm→storm,0.0225,,,34,34,1,0,0,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,155,error,,0,3,668.690959,416,8,2.273,0.158,0,0,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,42,49,0.857142857,0,0,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,156,ok,,0,2,406.720083,224,7,1.643,0.209,0.15,0.15,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,28,28,1,0,0,,,,,,0,3,0.3,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,157,ok,,0,1,374.582167,224,7,0.845,0.061,0.06,0.06,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,6,8,0.75,0,0,,,,,,0,3,0.12,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,158,failed,leo_timeout,0,3,926.534376,48,3,1.436,0,0,0,0,,,storm→storm,0.0225,,,50,50,1,0,0,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,159,ok,,0,1,86.460334,208,6,0.826,0.061,0.043,0.043,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,4,0,0,0,,,,,,0,3,0.086,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,160,ok,,0,1,700.344583,416,8,1.402,0.172,0.197,0.197,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,10,14,0.714285714,0,0,,,,,,0,3,0.394,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,161,ok,,0,1,709.146417,416,8,2.507,0.401,0.194,0.194,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,16,16,1,0,0,,,,,,0,3,0.388,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,162,ok,,0,3,380.327667,224,7,0.759,0.034,0.067,0.067,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,12,16,0.75,0,0,,,,,,0,3,0.134,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,163,ok,,0,2,421.214501,224,7,2.044,0.164,0.174,0.174,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,23,23,1,2,8,,,,,,0,3,0.348,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,164,ok,,0,1,84.806,208,6,0.453,0.025,0.042,0.042,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,4,0,0,0,,,,,,0,3,0.084,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,165,error,,0,3,381.991417,400,7,1.791,0.13,0,0,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,46,46,1,0,0,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,166,ok,,0,1,718.013292,592,8,1.671,0.35,0.15,0.15,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,17,17,1,0,0,,,,,,0,3,0.3,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,167,failed,ack_timeout,0,3,968.351417,592,7,1.633,0.093,0,0,0,,,storm→storm,0.0225,,,53,53,1,4,13,,,,,,1,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,168,ok,,0,1,96.465417,208,6,0.436,0.039,0.037,0.037,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,1,4,0.25,0,0,,,,,,0,3,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,169,ok,,0,1,91.371209,208,6,0.439,0.038,0.037,0.037,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,5,5,1,0,0,,,,,,0,3,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,170,ok,,0,2,1005.150125,432,9,1.513,0.178,0.159,0.159,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,22,26,0.846153846,2,8,,,,,,0,3,0.318,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,171,ok,,0,2,103.673167,208,6,1.449,0.218,0.202,0.202,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,22,22,1,0,0,,,,,,0,3,0.404,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,172,ok,,0,1,100.413208,208,6,0.432,0.044,0.046,0.046,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,5,5,1,0,0,,,,,,0,3,0.092,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,173,ok,,0,3,99.090333,208,6,0.949,0.125,0.137,0.137,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,40,44,0.909090909,0,0,,,,,,0,3,0.274,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,174,error,,0,3,983.842584,432,9,3.208,0.149,0,0,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,70,70,1,0,0,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,175,failed,leo_timeout,0,3,928.184876,48,3,1.44,0,0,0,0,,,storm→storm,0.0225,,,58,58,1,0,0,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,176,ok,,0,3,81.232875,208,6,1.63,0.171,0.09,0.09,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,24,30,0.8,2,8,,,,,,0,3,0.18,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,177,ok,,0,1,378.336583,224,7,0.889,0.053,0.093,0.093,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,6,8,0.75,0,0,,,,,,0,3,0.186,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,178,failed,leo_timeout,0,3,932.723959,48,3,2.052,0,0,0,0,,,storm→storm,0.0225,,,59,59,1,0,0,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,179,ok,,0,3,94.9205,208,6,1.602,0.224,0.2,0.2,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,34,38,0.894736842,0,0,,,,,,0,3,0.4,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,180,ok,,0,2,702.202667,240,8,2.408,0.175,0.142,0.142,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,20,28,0.714285714,2,8,,,,,,0,3,0.284,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,181,ok,,0,1,72.926083,208,6,0.722,0.114,0.076,0.076,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,2,3,0.666666667,0,0,,,,,,0,3,0.152,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,182,ok,,0,1,95.25425,208,6,0.39,0.037,0.029,0.029,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,5,5,1,0,0,,,,,,0,3,0.058,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,183,ok,,0,3,85.903416,208,6,1.449,0.127,0.164,0.164,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,30,38,0.789473684,0,0,,,,,,0,3,0.328,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,184,ok,,0,2,95.374833,208,6,1.008,0.161,0.168,0.168,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,8,16,0.5,2,8,,,,,,0,3,0.336,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,185,ok,,0,1,716.361792,240,8,2.538,0.154,0.195,0.195,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,17,17,1,0,0,,,,,,0,3,0.39,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,186,ok,,0,2,87.719625,208,6,1.097,0.116,0.154,0.154,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,16,0,2,8,,,,,,0,3,0.308,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,187,ok,,0,1,396.781959,224,7,1.523,0.185,0.144,0.144,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,2,9,0.222222222,0,0,,,,,,0,3,0.288,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,188,ok,,0,1,93.915583,208,6,0.463,0.037,0.038,0.038,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,5,5,1,0,0,,,,,,0,3,0.076,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,189,ok,,0,2,92.651875,208,6,1.857,0.251,0.201,0.201,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,22,22,1,0,0,,,,,,0,3,0.402,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,190,ok,,0,2,396.808541,224,7,1.946,0.195,0.265,0.265,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,40,40,1,0,0,,,,,,0,3,0.53,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,191,ok,,0,2,684.283376,240,8,1.532,0.087,0.069,0.069,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,24,26,0.923076923,2,8,,,,,,0,3,0.138,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,192,ok,,0,1,89.692417,208,6,0.397,0.042,0.049,0.049,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,4,0,0,0,,,,,,0,3,0.098,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,193,ok,,0,2,396.4655,224,7,1.792,0.217,0.201,0.201,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,10,18,0.555555556,0,0,,,,,,0,3,0.402,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,194,ok,,0,1,101.506084,208,6,0.404,0.044,0.03,0.03,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,4,4,1,0,0,,,,,,0,3,0.06,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,195,ok,,0,2,87.526083,208,6,0.541,0.06,0.066,0.066,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,14,15,0.933333333,0,0,,,,,,0,3,0.132,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,196,ok,,0,2,697.838251,240,8,2.564,0.098,0.087,0.087,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,26,27,0.962962963,0,0,,,,,,0,3,0.174,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,197,ok,,0,3,91.904875,208,6,0.585,0.081,0.059,0.059,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,34,36,0.944444444,0,0,,,,,,0,3,0.118,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,198,ok,,0,1,89.350125,208,6,0.51,0.057,0.074,0.074,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,5,0,0,0,,,,,,0,3,0.148,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,199,ok,,0,3,79.311,208,6,1.254,0.204,0.223,0.223,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,40,42,0.952380952,0,0,,,,,,0,3,0.446,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,200,ok,,0,1,718.104209,240,8,2.294,0.154,0.141,0.141,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,16,16,1,0,0,,,,,,0,3,0.282,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,201,ok,,0,1,715.992084,240,8,2.248,0.168,0.151,0.151,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,16,16,1,0,0,,,,,,0,3,0.302,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,202,ok,,0,3,407.850875,224,7,2.161,0.134,0.118,0.118,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,36,36,1,0,0,,,,,,0,3,0.236,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,203,ok,,0,2,377.428833,224,7,1.394,0.095,0.087,0.087,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,27,27,1,0,0,,,,,,0,3,0.174,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,204,ok,,0,2,693.193459,240,8,4.947,0.032,0.053,0.053,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,27,27,1,2,8,,,,,,0,3,0.106,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,205,ok,,0,2,706.5715,240,8,1.152,0.118,0.133,0.133,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,21,23,0.913043478,2,8,,,,,,0,3,0.266,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,206,ok,,0,1,390.672458,224,7,0.925,0.067,0.077,0.077,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,6,8,0.75,0,0,,,,,,0,3,0.154,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,207,ok,,0,2,82.69775,208,6,0.446,0.051,0.071,0.071,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,10,16,0.625,0,0,,,,,,0,3,0.142,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,208,ok,,0,3,393.199333,400,7,1.994,0.303,0.248,0.248,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,46,46,1,0,0,,,,,,0,3,0.496,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,209,ok,,0,1,399.086791,224,7,1.564,0.155,0.193,0.193,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,11,11,1,0,0,,,,,,0,3,0.386,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,210,ok,,0,3,692.727,416,8,2.175,0.143,0.093,0.093,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,57,57,1,1,1,,,,,,1,3,0.186,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,211,ok,,0,2,92.350375,208,6,1.105,0.075,0.111,0.111,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,10,15,0.666666667,0,0,,,,,,0,3,0.222,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,212,ok,,0,1,73.262416,208,6,1.079,0.085,0.064,0.064,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,4,0,0,0,,,,,,0,3,0.128,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,213,ok,,0,1,403.828708,224,7,1.598,0.192,0.242,0.242,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,10,10,1,0,0,,,,,,0,3,0.484,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,214,ok,,0,2,81.422458,208,6,0.783,0.081,0.048,0.048,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,18,19,0.947368421,0,0,,,,,,0,3,0.096,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,215,ok,,0,3,95.833916,208,6,2.063,0.165,0.159,0.159,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,34,34,1,2,8,,,,,,0,3,0.318,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,216,ok,,0,2,75.619959,208,6,0.707,0.097,0.08,0.08,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,21,21,1,0,0,,,,,,0,3,0.16,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,217,ok,,0,1,699.210626,240,8,1.469,0.075,0.058,0.058,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,12,14,0.857142857,0,0,,,,,,0,3,0.116,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,218,ok,,0,1,82.975167,208,6,0.396,0.024,0.039,0.039,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,3,4,0.75,0,0,,,,,,0,3,0.078,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,219,ok,,0,1,996.855542,608,9,1.717,0.407,0.228,0.228,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,14,16,0.875,0,0,,,,,,0,3,0.456,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,220,ok,,0,1,403.275834,400,7,1.055,0.218,0.167,0.167,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,11,11,1,0,0,,,,,,0,3,0.334,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,221,ok,,0,1,97.005625,208,6,0.447,0.026,0.041,0.041,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,7,0,1,1,,,,,,1,3,0.082,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,222,ok,,0,2,719.814126,240,8,2.636,0.177,0.161,0.161,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,40,40,1,0,0,,,,,,0,3,0.322,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,223,ok,,0,1,698.26425,240,8,2.572,0.25,0.144,0.144,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,16,16,1,0,0,,,,,,0,3,0.288,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,224,ok,,0,2,682.243417,240,8,1.42,0.088,0.081,0.081,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,31,35,0.885714286,0,0,,,,,,0,3,0.162,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,225,ok,,0,1,81.890708,208,6,0.616,0.062,0.058,0.058,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,1,3,0.333333333,0,0,,,,,,0,3,0.116,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,226,ok,,0,2,384.881542,224,7,0.939,0.054,0.062,0.062,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,7,19,0.368421053,2,8,,,,,,0,3,0.124,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,227,ok,,0,1,404.934583,224,7,1.806,0.158,0.187,0.187,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,2,8,0.25,0,0,,,,,,0,3,0.374,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,228,ok,,0,2,698.414959,240,8,1.593,0.05,0.053,0.053,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,28,30,0.933333333,0,0,,,,,,0,3,0.106,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,229,ok,,0,1,727.379626,416,8,2.584,0.196,0.297,0.297,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,17,17,1,0,0,,,,,,0,3,0.594,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,230,ok,,0,1,384.523875,224,7,0.845,0.068,0.058,0.058,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,9,9,1,0,0,,,,,,0,3,0.116,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,231,error,,0,3,691.309458,416,8,2.084,0.119,0,0,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,47,47,1,1,1,,,,,,1,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,232,failed,ack_timeout,0,3,1268.825292,608,8,2.352,0.149,0,0,0,,,storm→storm,0.0225,,,59,59,1,2,8,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,233,ok,,0,1,92.8305,208,6,0.448,0.042,0.039,0.039,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,4,0,0,0,,,,,,0,3,0.078,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,234,ok,,0,3,95.788792,208,6,1.761,0.157,0.224,0.224,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,29,33,0.878787879,2,8,,,,,,0,3,0.448,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,235,ok,,0,1,392.77475,224,7,0.771,0.045,0.048,0.048,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,10,10,1,0,0,,,,,,0,3,0.096,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,236,failed,leo_timeout,0,3,905.673209,48,3,0.735,0,0,0,0,,,storm→storm,0.0225,,,32,42,0.761904762,2,8,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,237,ok,,0,1,412.015292,224,7,2.22,0.26,0.165,0.165,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,2,8,0.25,0,0,,,,,,0,3,0.33,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,238,failed,leo_timeout,0,3,913.348042,48,3,1.744,0,0,0,0,,,storm→storm,0.0225,,,68,68,1,0,0,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,239,ok,,0,1,698.387376,592,8,1.806,0.313,0.282,0.282,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,16,16,1,0,0,,,,,,0,3,0.564,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,240,error,,0,3,670.906083,416,8,2.246,0.158,0,0,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,39,39,1,0,0,,,,,,0,3,0,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,241,ok,,0,1,99.15125,208,6,0.4,0.03,0.042,0.042,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,4,0,0,0,,,,,,0,3,0.084,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,242,ok,,0,1,71.54225,208,6,0.503,0.041,0.046,0.046,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,4,4,1,0,0,,,,,,0,3,0.092,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,243,ok,,0,1,103.322083,208,6,0.44,0.038,0.045,0.045,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,5,5,1,0,0,,,,,,0,3,0.09,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,244,ok,,0,1,106.888583,208,6,0.431,0.043,0.032,0.032,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,6,6,1,0,0,,,,,,0,3,0.064,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,245,ok,,0,1,74.504709,208,6,0.52,0.038,0.067,0.067,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,4,4,1,0,0,,,,,,0,3,0.134,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,246,ok,,0,1,85.27825,208,6,0.504,0.085,0.051,0.051,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,2,3,0.666666667,0,0,,,,,,0,3,0.102,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,247,ok,,0,3,999.365042,608,9,2.936,0.114,0.055,0.055,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,42,43,0.976744186,0,0,,,,,,0,3,0.11,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,248,ok,,0,1,405.535959,224,7,1.548,0.232,0.202,0.202,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,11,11,1,0,0,,,,,,0,3,0.404,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,249,ok,,0,1,82.44875,208,6,0.748,0.063,0.067,0.067,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,4,0,0,0,,,,,,0,3,0.134,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,250,ok,,0,1,89.83125,208,6,0.415,0.028,0.037,0.037,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,5,5,1,0,0,,,,,,0,3,0.074,,,,,,,,,,,
ren_rain_fade,RAIN_FADE,14.000/14.000,,300,2,251,ok,,0,1,91.781709,208,6,0.483,0.041,0.038,0.038,0,1.76303E+12,1.76303E+12,storm→storm,0.0225,,,0,4,0,0,0,,,,,,0,3,0.076,,,,,,,,,,,
