scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
y2_rain_fade,RAIN_FADE,14,0.1,400,2,6,ok,,0,1,38.550665994989686,1020.0,1,3.7890000000000015,13.832999999999629,1762231604048,1762231604062,light,0.8,80.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,7,ok,,0,1,33.097625004302245,1021.0,1,3.6240000000000023,13.637000000000171,1762231604437,1762231604448,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,8,ok,,0,1,36.73295799671905,1021.0,1,3.695999999999998,14.284999999999854,1762231604831,1762231604844,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,9,ok,,0,1,36.074124996957835,1020.0,1,3.800999999999995,14.221000000000004,1762231605236,1762231605250,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,10,ok,,0,1,34.26037499593804,1020.0,1,3.548999999999996,13.347000000000207,1762231605595,1762231605607,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,11,ok,,0,1,35.129374999087304,1020.0,1,3.716000000000001,13.989000000000033,1762231605958,1762231605970,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,12,ok,,0,1,35.8027089969255,1021.0,1,3.6300000000000026,13.864000000000033,1762231606344,1762231606357,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,13,ok,,0,1,36.32383399963146,1020.0,1,3.5419999999999945,14.006999999999607,1762231606736,1762231606750,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,14,ok,,0,1,38.76874999696156,1021.0,1,3.634999999999998,14.400000000000546,1762231607121,1762231607135,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,15,ok,,0,1,40.13000000122702,1020.0,1,3.9579999999999984,14.2800000000002,1762231607529,1762231607544,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,16,ok,,0,1,36.776208005903754,1017.0,1,3.672000000000004,14.039999999999964,1762231607923,1762231607937,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,17,ok,,0,1,33.398749998013955,1020.0,1,4.445000000000007,15.5600000000004,1762231608349,1762231608359,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,18,ok,,0,1,38.67875000287313,1021.0,1,7.887999999999998,13.305999999999585,1762231608716,1762231608732,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,19,ok,,0,1,35.834290996717755,1021.0,1,3.6750000000000043,13.81399999999985,1762231609112,1762231609125,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.1,400,2,20,ok,,0,1,34.8037910007406,1020.0,1,3.705999999999996,13.894000000000233,1762231609508,1762231609519,light,0.8,80.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,1,ok,,0,1,35.945583003922366,1020.0,1,3.786999999999992,14.04699999999957,1762231610017,1762231610029,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,2,ok,,0,1,37.46041699923808,1020.0,1,3.7790000000000035,13.854999999999563,1762231610412,1762231610427,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,3,ok,,0,1,32.377833005739376,1020.0,1,3.442,12.992000000000644,1762231610824,1762231610836,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,4,ok,,0,1,35.52516699710395,1020.0,1,3.7959999999999994,13.816999999999553,1762231611192,1762231611205,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,5,ok,,0,1,35.79420899768593,1021.0,1,3.773999999999994,13.635999999999967,1762231611589,1762231611600,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,6,ok,,0,1,28.194791004352737,1020.0,1,3.664999999999992,13.708999999999833,1762231611981,1762231611989,moderate,0.5,50.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,7,ok,,0,1,36.91641699697357,1020.0,1,3.682000000000002,13.666000000000622,1762231612352,1762231612363,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,8,ok,,0,1,34.425040998030454,1020.0,1,3.6090000000000018,13.54300000000012,1762231612740,1762231612749,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,9,ok,,0,1,37.11891599959927,1020.0,1,3.9080000000000013,15.309000000000196,1762231613138,1762231613150,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,10,ok,,0,1,35.87770799640566,1020.0,1,3.6189999999999927,13.893000000000939,1762231613503,1762231613515,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,11,ok,,0,1,38.70837500289781,1021.0,1,3.684000000000001,14.02600000000075,1762231613878,1762231613891,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,12,ok,,0,1,35.15491699363338,1021.0,1,3.743000000000002,13.980999999999767,1762231614279,1762231614290,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,13,ok,,0,1,36.81000000506174,1021.0,1,3.7659999999999982,14.052999999999884,1762231614699,1762231614711,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.2,300,2,14,ok,,0,1,35.636708002130035,1020.0,1,3.7579999999999956,14.073999999999614,1762231615086,1762231615099,moderate,0.5,50.0,0.0,0,1,0.0,0,0,,,,,,
