scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_ap2,processing_ms_ap2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,210,ok,,0,1,22.778208,663,1,0.53,3.109,4.118625,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,211,ok,,0,1,22.153833,663,1,0.774,3.666,4.586625,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,212,ok,,0,1,25.53,663,1,0.492,3.192,4.327208,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,213,ok,,0,1,28.001542,663,1,0.84,4.499,6.815625,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,214,ok,,0,1,25.547625,663,1,0.829,3.326,4.489250001,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,215,ok,,0,2,530.03075,1326,2,1.316,5.679,7.849415999,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,4,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,216,ok,,0,1,29.299,663,1,0.745,3.225,4.46075,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,217,ok,,0,1,25.858084,663,1,0.639,3.074,4.112541001,1.76277E+12,1.76277E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,218,ok,,0,2,534.689709,1326,2,1.091,4.464,5.640875001,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,219,ok,,0,1,29.298667,663,1,0.949,3.388,4.298667001,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,220,ok,,0,1,22.342333,663,1,0.764,3.3,4.132,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,221,ok,,0,1,24.565917,663,1,0.743,3.226,4.357458,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,222,ok,,0,1,26.636875,663,1,0.785,3.297,4.356834001,1.76277E+12,1.76277E+12,storm,0.15,15,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,223,ok,,0,2,527.421542,1326,2,1.333,3.975,7.243832999,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,224,ok,,0,1,28.296167,663,1,0.767,3.366,4.563167,1.76277E+12,1.76277E+12,storm,0.15,15,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,225,ok,,0,1,24.7345,663,1,0.667,3.083,3.856209001,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,226,ok,,0,2,529.949625,1326,2,1.604,5.102,6.863125,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,227,ok,,0,1,25.0525,663,1,0.818,3.319,4.491207999,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,228,ok,,0,1,24.409292,663,1,0.615,2.789,3.485624999,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,229,ok,,0,1,26.869875,663,1,0.777,3.36,4.315791,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,230,ok,,0,1,26.162125,663,1,0.707,3.089,3.864625,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,231,ok,,0,1,31.725916,663,1,0.943,4.485,10.018333,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,232,ok,,0,1,22.423125,663,1,0.801,3.189,4.247625,1.76277E+12,1.76277E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,233,ok,,0,1,27.1175,663,1,0.557,3.156,3.988708999,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,234,ok,,0,2,538.847125,1326,2,1.519,10.821,14.120833,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,235,ok,,0,1,29.171,663,1,0.655,3.236,4.249,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,236,ok,,0,1,21.102917,663,1,0.579,3.144,4.280667001,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,237,ok,,0,2,533.037209,1326,2,1.087,7.101,9.17125,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,238,ok,,0,1,23.772083,663,1,0.556,3.41,4.216916999,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,239,ok,,0,1,23.330166,663,1,0.616,2.738,3.463500001,1.76277E+12,1.76277E+12,storm,0.15,15,0,6,6,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,240,ok,,0,2,532.500042,1326,2,0.977,5.164,6.583375,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,241,ok,,0,1,23.475542,663,1,0.691,3.304,4.421083999,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,242,ok,,0,2,522.720917,1326,2,1.039,2.886,3.735041999,1.76277E+12,1.76277E+12,storm,0.15,15,0,8,8,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,243,ok,,0,1,21.807792,663,1,0.612,2.962,3.909375,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,244,ok,,0,1,23.561084,663,1,0.67,3.24,4.400875001,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,245,ok,,0,1,24.549417,663,1,0.554,3.112,4.220417,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,246,ok,,0,1,27.444958,663,1,0.581,4.189,5.882416999,1.76277E+12,1.76277E+12,storm,0.15,15,0,6,6,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,247,ok,,0,1,27.250417,663,1,0.818,4.736,6.435750001,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,248,ok,,0,1,27.783625,663,1,0.729,3.246,4.388584,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,249,ok,,0,1,24.348459,663,1,0.846,3.33,4.452458001,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,250,ok,,0,1,25.115916,663,1,0.747,3.255,4.148167,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,251,ok,,0,1,21.87675,663,1,0.578,3.091,4.090625001,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,252,ok,,0,1,27.89825,663,1,0.568,3.193,4.098875001,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,253,ok,,0,1,24.578625,663,1,0.836,2.983,4.562875001,1.76277E+12,1.76277E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,254,ok,,0,3,1032.655125,1989,3,0.924,6.351,8.310042,1.76277E+12,1.76277E+12,storm,0.15,15,0,6,6,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,255,ok,,0,1,27.01125,663,1,0.522,3.174,4.165458999,1.76277E+12,1.76277E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,256,ok,,0,2,548.870126,1326,2,1.324,10.322,18.021542,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,257,ok,,0,1,21.167083,663,1,0.507,3.144,4.066292,1.76277E+12,1.76277E+12,storm,0.15,15,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,258,ok,,0,1,27.4425,663,1,0.659,2.936,3.98075,1.76277E+12,1.76277E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,259,ok,,0,1,26.650834,663,1,0.739,3.226,4.253834,1.76277E+12,1.76277E+12,storm,0.15,15,0,1,1,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,260,ok,,0,1,22.267625,663,1,0.929,3.175,4.392125,1.76277E+12,1.76277E+12,storm,0.15,15,0,5,6,0.833333333,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,261,ok,,0,2,534.690917,1326,2,0.849,4.971,6.363875,1.76277E+12,1.76277E+12,storm,0.15,15,0,3,3,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,262,ok,,0,2,536.022376,1326,2,1.334,7.948,11.708625,1.76277E+12,1.76277E+12,storm,0.15,15,0,3,4,0.75,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,263,ok,,0,2,533.611583,1326,2,1.075,6.803,8.777583,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,264,ok,,0,1,24.379334,663,1,0.489,3.175,4.266583999,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,265,ok,,0,2,537.108417,1326,2,1.886,8.636,11.842792,1.76277E+12,1.76277E+12,storm,0.15,15,0,6,6,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,266,ok,,0,1,26.4215,663,1,0.547,3.278,4.372292,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,267,ok,,0,1,21.332958,663,1,0.475,3.032,3.871875,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,268,ok,,0,2,541.626458,1326,2,1.822,11.951,15.428208,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,269,ok,,0,1,23.566583,663,1,0.616,2.989,3.720458999,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,270,ok,,0,1,19.585208,663,1,0.484,3.067,4.189459001,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,271,ok,,0,2,540.061167,1326,2,1.495,8.134,11.140959,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,272,ok,,0,1,25.139333,663,1,0.495,3.236,4.079708,1.76277E+12,1.76277E+12,storm,0.15,15,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,273,ok,,0,1,27.921417,663,1,0.706,3.158,4.030417002,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,1,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,274,ok,,0,1,23.138167,663,1,0.525,3.133,4.155999999,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,275,ok,,0,1,22.930167,663,1,0.49,3.023,4.024166999,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,276,ok,,0,1,28.279292,663,1,0.564,3.177,3.999416,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,277,ok,,0,2,527.320625,1326,2,0.823,5.036,6.753541,1.76277E+12,1.76277E+12,storm,0.15,15,0,3,8,0.375,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,278,ok,,0,1,20.940042,663,1,0.575,3.275,4.324416999,1.76277E+12,1.76277E+12,storm,0.15,15,0,3,4,0.75,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,279,ok,,0,1,22.828834,663,1,0.498,3.097,4.087166,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,280,ok,,0,1,22.633333,663,1,0.496,2.996,4.027708001,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,281,ok,,0,1,24.025,663,1,0.507,3.101,4.100417,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,282,ok,,0,1,24.320334,663,1,0.472,2.95,3.711042,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,283,ok,,0,1,22.36125,663,1,0.501,3.125,4.120917001,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,284,failed,wait_handover_response,0,3,507.391042,1989,3,0.449,0,0,1.76277E+12,,storm,0.15,15,0,8,8,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,285,ok,,0,1,21.971875,663,1,0.63,2.784,3.382041999,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,286,ok,,0,1,26.007167,663,1,0.501,3.101,4.215375,1.76277E+12,1.76277E+12,storm,0.15,15,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,287,ok,,0,1,20.817375,663,1,0.495,3.067,4.203125001,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,288,ok,,0,1,28.145417,663,1,0.557,3.182,4.324083,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,289,ok,,0,1,26.231875,663,1,0.473,3.07,4.034833,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,290,ok,,0,1,20.950084,663,1,0.667,3.5,4.383666999,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,291,ok,,0,1,22.739959,663,1,0.731,3.206,4.271416999,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,292,ok,,0,1,24.088792,663,1,0.566,3.176,4.016417,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,293,ok,,0,1,26.366083,663,1,0.546,3.183,3.939667,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,294,ok,,0,2,533.658042,1326,2,1.485,11.455,14.195083,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,295,ok,,0,1,23.515917,663,1,0.501,3.184,4.291875,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,296,ok,,0,1,22.448292,663,1,0.942,3.034,3.862334001,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,297,failed,wait_access_response,0,3,510.048876,516,3,8.631,0,0,1.76277E+12,,storm,0.15,15,0,2,7,0.285714286,1,4,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,298,ok,,0,1,22.720375,663,1,0.509,3.1,4.144667,1.76277E+12,1.76277E+12,storm,0.15,15,0,4,4,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,299,ok,,0,1,23.836583,663,1,0.528,3.146,4.098125,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,14,0.6,400,2,300,ok,,0,1,28.2935,663,1,1.025,4.17,5.208291999,1.76277E+12,1.76277E+12,storm,0.15,15,0,2,4,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,1,ok,,0,1,31.614042,663,1,0.55,3.255,4.097958001,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,2,ok,,0,1,31.487042,663,1,0.548,3.155,4.272,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,3,ok,,0,1,31.382833,663,1,0.499,3.102,3.978666,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,4,ok,,0,1,33.073167,663,1,0.563,3.33,4.391209,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,5,ok,,0,1,36.7785,663,1,0.552,3.236,4.290541001,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,6,ok,,0,1,31.560667,663,1,0.541,3.138,3.975375001,1.76277E+12,1.76277E+12,light,0.8,80,0,2,2,1,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,7,ok,,0,1,35.195209,663,1,0.594,3.694,4.543125,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,8,ok,,0,1,31.19275,663,1,0.631,2.684,3.261041998,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,9,ok,,0,1,30.548291,663,1,0.502,3.162,3.970125001,1.76277E+12,1.76277E+12,light,0.8,80,0,1,2,0.5,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,10,ok,,0,1,31.596834,663,1,0.624,2.874,3.621374999,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,11,ok,,0,1,31.030875,663,1,0.801,3.266,4.118667001,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,12,ok,,0,1,32.848167,663,1,0.538,3.206,4.086625,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,13,ok,,0,1,30.523542,663,1,0.729,3.252,4.162040999,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,14,ok,,0,1,36.164,663,1,0.852,3.338,4.302208999,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,15,ok,,0,1,36.438459,663,1,0.957,4.197,5.229917,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,16,ok,,0,1,33.252792,663,1,0.7,2.848,3.37425,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,17,ok,,0,1,32.726833,663,1,0.543,3.078,4.1965,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,18,ok,,0,1,31.24075,663,1,0.516,3.094,3.93875,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,19,ok,,0,1,33.405416,663,1,0.865,3.417,4.379292001,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,20,ok,,0,1,28.084125,663,1,0.81,2.728,3.282417001,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,21,ok,,0,1,33.839458,663,1,0.915,3.025,4.02575,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,22,ok,,0,1,30.563875,663,1,0.537,3.165,4.248083002,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,23,ok,,0,1,32.5455,663,1,0.64,3.329,4.054000001,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,24,ok,,0,1,33.728958,663,1,0.912,3.494,4.758249999,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,25,ok,,0,1,32.53,663,1,0.774,3.427,4.384667,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,26,ok,,0,1,37.299333,663,1,0.569,3.303,4.190083,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,27,ok,,0,1,34.943291,663,1,0.514,3.133,4.182375,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,28,ok,,0,1,33.500708,663,1,0.576,3.795,5.010541001,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,29,ok,,0,1,30.0935,663,1,0.566,3.21,3.989707999,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
l2_rain_fade,RAIN_FADE,24,0.1,300,2,30,ok,,0,1,31.197875,663,1,0.554,3.186,4.068499999,1.76277E+12,1.76277E+12,light,0.8,80,0,0,2,0,0,0,,,,,,,,,,,,,,,,
