scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z3_short_window,SHORT_WINDOW,12,0.5,300,2,17,ok,,0,2,58.73116700058745,2041.0,2,10.854999999999997,29.506999999999948,1762179851229,1762179851250,,,,,,,,,,short,7269,330,282,171,1
z3_short_window,SHORT_WINDOW,12,0.5,300,2,18,ok,,0,2,64.66404200000397,2040.0,2,11.979,31.819999999999936,1762179860287,1762179860310,,,,,,,,,,short,6545,417,327,152,1
z3_short_window,SHORT_WINDOW,12,0.5,300,2,19,ok,,0,1,32.49895800036029,1020.0,1,3.632000000000005,13.812999999999874,1762179868277,1762179868289,,,,,,,,,,short,6266,679,216,183,2
z3_short_window,SHORT_WINDOW,12,0.5,300,2,20,ok,,0,2,59.237333000055514,2041.0,2,12.578999999999994,29.727999999999838,1762179876550,1762179876570,,,,,,,,,,short,6637,512,300,276,2
z3_short_window,SHORT_WINDOW,12,0.5,400,2,1,ok,,0,1,32.67466699981014,1021.0,1,4.95300000000001,14.04600000000005,1762179884561,1762179884574,,,,,,,,,,short,6389,659,323,199,1
z3_short_window,SHORT_WINDOW,12,0.5,400,2,2,ok,,0,1,35.122458000842016,1020.0,1,3.6440000000000055,13.82899999999995,1762179892842,1762179892854,,,,,,,,,,short,6896,779,301,253,2
z3_short_window,SHORT_WINDOW,12,0.5,400,2,3,ok,,0,1,32.88741699907405,1021.0,1,3.9610000000000056,13.317999999999984,1762179901176,1762179901188,,,,,,,,,,short,7513,528,263,175,2
z3_short_window,SHORT_WINDOW,12,0.5,400,2,4,ok,,0,1,34.5652500000142,1021.0,1,3.958999999999996,13.465999999999894,1762179910185,1762179910197,,,,,,,,,,short,7537,517,250,158,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,5,ok,,0,2,61.92087499948684,2040.0,2,12.177999999999997,30.117999999999938,1762179919860,1762179919883,,,,,,,,,,short,6526,441,223,257,1
z3_short_window,SHORT_WINDOW,12,0.5,400,2,6,failed,client,0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,short,6396,756,310,179,1
z3_short_window,SHORT_WINDOW,12,0.5,400,2,7,ok,,0,1,33.445541999753914,1021.0,1,3.7420000000000044,13.586999999999989,1762179935703,1762179935715,,,,,,,,,,short,6143,516,219,260,3
z3_short_window,SHORT_WINDOW,12,0.5,400,2,8,ok,,0,1,32.8879999997298,1021.0,1,3.993000000000009,13.78300000000013,1762179943598,1762179943609,,,,,,,,,,short,6056,593,339,184,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,9,ok,,0,2,51.51225000008708,2041.0,2,11.984000000000009,25.4849999999999,1762179951718,1762179951737,,,,,,,,,,short,6219,495,346,156,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,10,ok,,0,2,56.3699579997774,2041.0,2,10.821000000000005,30.258000000000038,1762179959694,1762179959713,,,,,,,,,,short,6505,499,256,210,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,11,ok,,0,1,32.914125000388594,1019.0,1,3.7979999999999947,13.927999999999884,1762179967605,1762179967618,,,,,,,,,,short,7395,685,204,161,2
z3_short_window,SHORT_WINDOW,12,0.5,400,2,12,ok,,0,1,33.68212500026857,1021.0,1,5.000999999999998,13.41599999999994,1762179976380,1762179976393,,,,,,,,,,short,7492,636,267,207,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,13,ok,,0,2,57.20212500091293,2041.0,2,10.605000000000004,28.798999999999978,1762179985814,1762179985835,,,,,,,,,,short,6264,342,343,159,1
z3_short_window,SHORT_WINDOW,12,0.5,400,2,14,ok,,0,2,44.18462499961606,2041.0,2,4.969999999999999,17.646999999999935,1762179993705,1762179993722,,,,,,,,,,short,7741,488,300,243,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,15,ok,,0,2,58.60558299900731,2042.0,2,12.082999999999998,30.804000000000315,1762180003056,1762180003075,,,,,,,,,,short,7424,389,258,158,2
z3_short_window,SHORT_WINDOW,12,0.5,400,2,16,ok,,0,1,30.79812500072876,1020.0,1,3.679000000000002,13.737999999999829,1762180011799,1762180011810,,,,,,,,,,short,6512,569,209,181,0
