scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ln,bytes_ue,bytes_lj,bytes_ln,bytes_total,msgs_ue,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
l1_online_only,LEO_ONLY,12,0.0,600,2,17,failed,handover_request,0,2,18.928458999880604,735,2,0.13500000000000156,22.222999999999047,0.0,0.0,1638,,735,2373,2,,2,4,1761993019436,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,18,failed,handover_request,0,2,17.973291999851426,735,2,0.12599999999999412,20.708999999999833,0.0,0.0,1637,,735,2372,2,,2,4,1761993020444,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,19,failed,handover_request,0,2,14.396707999821956,735,2,0.117999999999995,21.447000000000116,0.0,0.0,1639,,735,2374,2,,2,4,1761993021435,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.0,600,2,20,failed,handover_request,0,2,15.01808400007576,735,2,0.12400000000000233,21.013999999999214,0.0,0.0,1639,,735,2374,2,,2,4,1761993022411,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,1,failed,handover_request,0,2,17.392167000025438,735,2,0.11600000000000321,21.489999999998872,0.0,0.0,1639,,735,2374,2,,2,4,1761993023421,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,2,failed,handover_request,0,2,15.338832999987062,735,2,0.12899999999999778,21.311999999999898,0.0,0.0,1640,,735,2375,2,,2,4,1761993024435,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,3,failed,handover_request,0,2,18.936541999892142,735,2,0.1159999999999961,21.198999999999614,0.0,0.0,1639,,735,2374,2,,2,4,1761993025442,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,4,failed,handover_request,0,2,18.031707999853097,735,2,0.10200000000000031,20.817000000000007,0.0,0.0,1639,,735,2374,2,,2,4,1761993026418,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,5,failed,handover_request,0,2,19.202042000188158,735,2,0.1150000000000091,21.664999999999964,0.0,0.0,1640,,735,2375,2,,2,4,1761993027426,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,6,failed,handover_request,0,2,20.506166000131998,735,2,0.16199999999999903,21.670999999999367,0.0,0.0,1640,,735,2375,2,,2,4,1761993028418,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,7,failed,handover_request,0,2,15.318916000069294,735,2,0.125,21.297999999999774,0.0,0.0,1640,,735,2375,2,,2,4,1761993029436,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,8,failed,handover_request,0,2,18.491249999897263,735,2,0.1670000000000016,21.31699999999819,0.0,0.0,1640,,735,2375,2,,2,4,1761993030470,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,9,failed,handover_request,0,2,17.19825000009223,735,2,0.32700000000000173,21.386000000000422,0.0,0.0,1640,,735,2375,2,,2,4,1761993031477,,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,10,failed,handover_request,0,2,16.513833000090017,735,2,0.10299999999999798,21.648999999999432,0.0,0.0,1639,,735,2374,2,,2,4,1761993032508,,,,,,,,,,,,,,,,
