scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks
z2_rain_fade,RAIN_FADE,24,0.3,300,2,10,ok,,0,1,43.48858299999847,1020.0,1,3.5900000000000034,13.338999999999942,1762175023744,1762175023760,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,11,ok,,0,2,53.76904200011268,2040.0,2,11.524999999999999,21.623000000000502,1762175024578,1762175024600,heavy,0.25,25.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,12,ok,,0,1,49.30829199975051,1020.0,1,3.8689999999999927,13.641000000000076,1762175024881,1762175024902,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,13,ok,,0,2,57.84829100002753,2041.0,2,10.347999999999985,23.260000000000673,1762175025726,1762175025748,heavy,0.25,25.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,14,ok,,0,2,54.98462500008827,2041.0,2,7.032999999999994,20.10199999999986,1762175026561,1762175026581,heavy,0.25,25.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,15,ok,,0,1,47.61166600019351,1020.0,1,3.6060000000000016,13.794000000000324,1762175026839,1762175026858,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,16,ok,,0,1,42.299124999772175,1021.0,1,3.531000000000006,13.386000000000422,1762175027180,1762175027196,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,17,ok,,0,1,45.80866699961916,1019.0,1,3.565999999999999,13.432999999999993,1762175027519,1762175027537,heavy,0.25,25.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,18,ok,,0,1,45.124209000277915,1020.0,1,3.709000000000003,13.691999999999553,1762175027876,1762175027895,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,19,ok,,0,1,41.53970900006243,1021.0,1,3.6769999999999996,13.736999999999625,1762175028210,1762175028226,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,300,2,20,ok,,0,1,45.47737500024596,1021.0,1,3.692999999999998,13.575999999999567,1762175028535,1762175028554,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,1,ok,,0,1,45.79929200008337,1020.0,1,3.699000000000005,13.670000000000073,1762175028973,1762175028991,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,2,ok,,0,1,44.91383300000962,1020.0,1,3.8799999999999955,13.447000000000116,1762175029320,1762175029337,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,3,ok,,0,1,42.35804099971574,1021.0,1,3.820999999999998,13.623000000001412,1762175029659,1762175029673,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,4,ok,,0,1,40.53608300000633,1020.0,1,3.921999999999997,13.532000000001062,1762175030007,1762175030023,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,5,ok,,0,1,39.90004200022668,1021.0,1,3.6000000000000014,13.097999999999956,1762175030339,1762175030354,heavy,0.25,25.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,6,ok,,0,1,43.84270800028389,1021.0,1,3.4550000000000054,13.266000000000531,1762175030690,1762175030706,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,7,ok,,0,2,65.79074999990553,2041.0,2,8.767000000000003,27.212000000000444,1762175031547,1762175031572,heavy,0.25,25.0,0.0,2,3,0.6666666666666666,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,8,ok,,0,2,50.13337499985937,2041.0,2,6.168000000000006,17.324000000000524,1762175032399,1762175032417,heavy,0.25,25.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,9,ok,,0,1,41.54637500005265,1020.0,1,3.799999999999997,13.818000000000211,1762175032686,1762175032700,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,10,ok,,0,1,43.571457999860286,1020.0,1,3.655000000000001,13.326999999999316,1762175033000,1762175033017,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,11,ok,,0,1,42.83054200004699,1021.0,1,3.6599999999999966,13.550000000000182,1762175033336,1762175033352,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,12,ok,,0,2,58.14408300011564,2040.0,2,8.962999999999994,25.9350000000004,1762175034189,1762175034210,heavy,0.25,25.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,13,ok,,0,1,42.30654200000572,1020.0,1,3.7199999999999918,13.643000000000029,1762175034513,1762175034529,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,14,ok,,0,3,55.61295799998334,3062.0,3,8.694000000000003,24.453999999999724,1762175035852,1762175035872,heavy,0.25,25.0,0.0,5,5,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,15,ok,,0,1,49.052333000418,1021.0,1,3.4989999999999988,13.559000000000196,1762175036184,1762175036206,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,16,ok,,0,1,41.01629199976742,1021.0,1,3.899000000000001,13.405999999999949,1762175036549,1762175036566,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,17,ok,,0,1,41.722458000094775,1021.0,1,3.642000000000003,13.536000000000968,1762175036861,1762175036877,heavy,0.25,25.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,18,ok,,0,1,45.29204199980086,1020.0,1,3.7009999999999934,13.813000000001011,1762175037192,1762175037210,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,19,ok,,0,1,40.910749999966356,1020.0,1,3.575000000000003,13.135999999999513,1762175037512,1762175037526,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.3,400,2,20,ok,,0,1,44.30887500029712,1020.0,1,3.8200000000000003,13.338999999999942,1762175037853,1762175037872,heavy,0.25,25.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,1,failed,timeout_wait_response,0,3,519.2024999996647,3062.0,3,12.485000000000007,0.0,1762175039333,,storm,0.15,15.0,0.0,5,6,0.8333333333333334,1,1
z2_rain_fade,RAIN_FADE,24,0.6,300,2,2,ok,,0,1,39.33099999994738,1018.0,1,3.892000000000003,13.926000000000386,1762175040106,1762175040121,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,3,ok,,0,1,46.25108300024294,1020.0,1,3.6439999999999984,13.525000000000546,1762175040465,1762175040484,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,4,ok,,0,1,43.9774579999721,1020.0,1,3.597999999999999,13.626000000000204,1762175040808,1762175040828,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,5,ok,,0,1,43.88408300019364,1021.0,1,3.628,13.689000000000306,1762175041147,1762175041164,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,6,ok,,0,1,43.58745799981989,1020.0,1,3.5410000000000004,13.587000000000444,1762175041488,1762175041504,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,7,ok,,0,1,39.74558400022943,1020.0,1,3.841000000000001,13.392000000000735,1762175041910,1762175041926,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,8,ok,,0,1,42.105500000161555,1021.0,1,3.6409999999999982,14.744000000000597,1762175042220,1762175042234,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,9,ok,,0,3,62.03445900018778,3062.0,3,10.648000000000003,28.888999999999214,1762175043556,1762175043578,storm,0.15,15.0,0.0,5,5,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,10,ok,,0,3,60.07133299999623,3060.0,3,11.647999999999996,19.980000000000473,1762175044930,1762175044955,storm,0.15,15.0,0.0,5,5,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,11,ok,,0,1,46.53529199958939,1020.0,1,3.6250000000000036,13.372999999999593,1762175045245,1762175045262,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,12,ok,,0,1,45.40500000030079,1021.0,1,3.6809999999999903,14.233000000000175,1762175045603,1762175045621,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,13,ok,,0,3,64.93820900004721,3060.0,3,10.391000000000012,27.67699999999968,1762175046937,1762175046961,storm,0.15,15.0,0.0,5,5,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,14,ok,,0,1,47.5767499997346,1020.0,1,3.778000000000006,13.710000000000036,1762175047267,1762175047286,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,15,ok,,0,1,44.538833999922645,1020.0,1,3.381999999999998,13.429999999999382,1762175047612,1762175047631,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,16,failed,timeout_wait_response,0,3,517.3615000003338,3061.0,3,15.509,0.0,1762175048964,,storm,0.15,15.0,0.0,7,7,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,17,ok,,0,1,44.20916699973532,1021.0,1,3.7930000000000064,13.853000000000065,1762175049794,1762175049811,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,18,ok,,0,2,62.83112499977506,2040.0,2,9.515999999999998,27.90099999999984,1762175050642,1762175050666,storm,0.15,15.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,19,ok,,0,1,44.40841599989653,1020.0,1,3.548000000000002,13.59100000000035,1762175050970,1762175050985,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,300,2,20,ok,,0,2,46.89283300012903,2041.0,2,4.733000000000004,14.242999999999483,1762175051819,1762175051839,storm,0.15,15.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,1,ok,,0,1,46.00145899985364,1018.0,1,3.3510000000000026,13.04699999999957,1762175052188,1762175052206,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,2,ok,,0,3,63.52825000021767,3061.0,3,12.490999999999993,20.368999999999687,1762175053555,1762175053584,storm,0.15,15.0,0.0,5,5,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,3,ok,,0,2,58.542458999909286,2041.0,2,8.882999999999996,23.777000000000044,1762175054361,1762175054383,storm,0.15,15.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,4,ok,,0,1,41.50312500041764,1021.0,1,3.753000000000007,13.405999999999949,1762175054717,1762175054732,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,5,ok,,0,1,43.22345799982941,1021.0,1,3.6419999999999995,13.30999999999949,1762175055020,1762175055036,storm,0.15,15.0,0.0,0,1,0.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,6,failed,timeout_wait_response,0,3,515.4303340000297,3062.0,3,9.011999999999993,0.0,1762175056351,,storm,0.15,15.0,0.0,7,7,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,7,ok,,0,2,66.74000000020897,2041.0,2,6.670999999999999,27.661000000000058,1762175057708,1762175057733,storm,0.15,15.0,0.0,2,3,0.6666666666666666,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,8,ok,,0,3,62.049541999840585,3061.0,3,10.571000000000012,26.367999999999483,1762175059104,1762175059125,storm,0.15,15.0,0.0,5,5,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,9,ok,,0,1,42.09391599988521,1020.0,1,3.702999999999996,13.871999999999389,1762175059445,1762175059462,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,10,ok,,0,1,42.46775000001435,1019.0,1,3.7340000000000018,13.237999999999374,1762175059771,1762175059785,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,11,ok,,0,1,43.40545800005202,1021.0,1,3.6679999999999993,13.24499999999989,1762175060098,1762175060117,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,12,ok,,0,1,44.55825000013647,1020.0,1,3.6889999999999965,13.38299999999981,1762175060418,1762175060433,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,13,ok,,0,1,44.51833299981445,1020.0,1,3.8749999999999964,13.635999999999513,1762175060750,1762175060768,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,14,ok,,0,1,48.35466699978497,1021.0,1,3.7579999999999956,13.760999999999513,1762175061078,1762175061098,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,15,ok,,0,1,39.8960409997926,1021.0,1,3.4860000000000007,13.144000000001142,1762175061409,1762175061424,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,16,ok,,0,1,47.26916700019501,1017.0,1,3.6459999999999937,13.681999999999789,1762175061753,1762175061773,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,17,ok,,0,3,63.467708000189305,3062.0,3,9.153999999999996,27.214999999999236,1762175063102,1762175063124,storm,0.15,15.0,0.0,5,5,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,18,ok,,0,1,42.551790999823424,1020.0,1,3.695999999999998,13.498999999999796,1762175063448,1762175063464,storm,0.15,15.0,0.0,1,1,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,19,ok,,0,2,57.69608399987192,2041.0,2,10.858999999999995,20.920000000000073,1762175064270,1762175064294,storm,0.15,15.0,0.0,3,3,1.0,0,0
z2_rain_fade,RAIN_FADE,24,0.6,400,2,20,ok,,0,2,63.7330419999671,2040.0,2,12.384,21.314000000000306,1762175065087,1762175065114,storm,0.15,15.0,0.0,3,3,1.0,0,0
