scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_lj,cpu_ms_ln,processing_ms_ground,bytes_lj,bytes_ln,bytes_total,msgs_lj,msgs_ln,msgs_total,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,bytes_ue
g1_online_only,LEO_ONLY,12,0.1,400,2,11,ok,,0,2,54.58241700034705,1481.0,4,9.899000000000001,0.037000000000261934,9.977999999999952,9.9761249985022,709.0,415.0,1481.0,2,1,4,1761206612648,1761206612677,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,400,2,12,ok,,0,2,56.219375001091976,1477.0,4,10.099999999999998,0.03599999999960346,9.890999999999849,9.888208001939347,706.0,415.0,1477.0,2,1,4,1761206612959,1761206612988,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,400,2,13,ok,,0,2,49.18179200103623,1480.0,4,9.687999999999999,0.04100000000016735,10.15300000000002,10.149749999982305,707.0,417.0,1480.0,2,1,4,1761206613260,1761206613284,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,400,2,14,ok,,0,2,52.37445800230489,1481.0,4,9.784999999999997,0.03600000000005821,9.783999999999878,9.781708002265077,708.0,416.0,1481.0,2,1,4,1761206613543,1761206613569,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,400,2,15,ok,,0,2,50.013708001642954,1481.0,4,9.645000000000007,0.032999999999901775,9.989999999999782,9.987125002226094,708.0,417.0,1481.0,2,1,4,1761206613824,1761206613848,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,400,2,16,ok,,0,2,54.892750002181856,1483.0,4,10.04699999999999,0.03899999999975989,10.028999999999996,10.026874999311985,708.0,418.0,1483.0,2,1,4,1761206614111,1761206614138,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,400,2,17,ok,,0,2,55.4957079984888,1478.0,4,9.805,0.03500000000030923,9.83400000000006,9.834374999627471,707.0,414.0,1478.0,2,1,4,1761206614403,1761206614428,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,400,2,18,ok,,0,2,54.5727499993518,1477.0,4,9.831999999999994,0.038000000000010914,9.962999999999965,9.966790999897057,706.0,415.0,1477.0,2,1,4,1761206614721,1761206614747,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,400,2,19,ok,,0,2,54.5177079984569,1483.0,4,10.119999999999997,0.03800000000092041,9.968999999999824,9.965917000954505,709.0,417.0,1483.0,2,1,4,1761206615023,1761206615050,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,400,2,20,ok,,0,2,50.967208997462876,1481.0,4,9.786000000000005,0.03499999999985448,9.992999999999938,9.991625000111526,708.0,416.0,1481.0,2,1,4,1761206615316,1761206615339,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,600,2,1,ok,,0,2,58.589167001628084,1483.0,4,10.101000000000003,0.03699999999980719,9.925999999999704,9.922665998601587,709.0,417.0,1483.0,2,1,4,1761206616306,1761206616336,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,600,2,2,ok,,0,2,52.653375001682434,1482.0,4,10.460999999999999,0.03599999999960346,9.95900000000006,9.957083999324823,709.0,416.0,1482.0,2,1,4,1761206616606,1761206616632,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,600,2,3,ok,,0,2,52.193083000020124,1479.0,4,9.776,0.03499999999985448,9.881000000000085,9.879249999357853,707.0,417.0,1479.0,2,1,4,1761206616911,1761206616936,,,,,,,,,,,,,,,,355.0
g1_online_only,LEO_ONLY,12,0.1,600,2,4,ok,,0,2,51.75108300318243,1481.0,4,9.968999999999998,0.03799999999910142,9.662000000000035,9.660458999860566,708.0,417.0,1481.0,2,1,4,1761206617203,1761206617229,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,5,ok,,0,2,48.986167003022274,1483.0,4,9.949000000000002,0.03500000000030923,10.279999999999973,10.285583997756476,708.0,419.0,1483.0,2,1,4,1761206617480,1761206617502,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,6,ok,,0,2,49.653665999358054,1480.0,4,9.828999999999997,0.03600000000005821,9.95699999999988,9.954250002920162,708.0,416.0,1480.0,2,1,4,1761206617778,1761206617801,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,7,ok,,0,2,51.83016600130941,1479.0,4,9.804999999999996,0.032000000000152795,9.684999999999945,9.682791998784523,707.0,416.0,1479.0,2,1,4,1761206618079,1761206618105,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,8,ok,,0,2,55.97916699844063,1483.0,4,9.922999999999995,0.035000000000763976,10.027000000000044,10.025334002421005,708.0,418.0,1483.0,2,1,4,1761206618372,1761206618399,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,600,2,9,ok,,0,2,53.87825000070734,1480.0,4,9.992,0.033999999999650754,9.90800000000013,9.904875001666369,708.0,416.0,1480.0,2,1,4,1761206618674,1761206618700,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,10,ok,,0,2,51.194791001762496,1477.0,4,9.573,0.035000000000763976,9.761999999999944,9.760040997207398,706.0,416.0,1477.0,2,1,4,1761206618969,1761206618994,,,,,,,,,,,,,,,,355.0
g1_online_only,LEO_ONLY,12,0.1,600,2,11,ok,,0,2,53.90708400227595,1481.0,4,9.8,0.03500000000030923,9.909999999999854,9.907625000778353,708.0,417.0,1481.0,2,1,4,1761206619246,1761206619271,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,12,ok,,0,2,57.13645799914957,1483.0,4,10.010000000000002,0.03500000000030923,9.808999999999969,9.807291000470286,709.0,417.0,1483.0,2,1,4,1761206619544,1761206619572,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,600,2,13,ok,,0,2,55.31320900263381,1480.0,4,9.889999999999993,0.03699999999980719,9.884999999999991,9.88350000261562,708.0,416.0,1480.0,2,1,4,1761206619841,1761206619867,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,14,ok,,0,2,50.28087499886169,1481.0,4,9.790999999999997,0.03900000000066939,9.929000000000087,9.925999998813495,708.0,416.0,1481.0,2,1,4,1761206620137,1761206620162,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,600,2,15,ok,,0,2,57.75191700013238,1480.0,4,10.242999999999999,0.03600000000005821,9.764000000000124,9.76220899974578,708.0,416.0,1480.0,2,1,4,1761206620428,1761206620456,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,16,ok,,0,2,53.01591600073152,1480.0,4,9.657,0.03300000000035652,10.03300000000013,10.030292000010377,707.0,417.0,1480.0,2,1,4,1761206620735,1761206620760,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,17,ok,,0,2,48.64429100052803,1479.0,4,9.549,0.03199999999969805,9.872000000000071,9.869292000075802,707.0,416.0,1479.0,2,1,4,1761206621025,1761206621049,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,18,ok,,0,2,54.505625001183944,1483.0,4,9.996999999999996,0.03800000000046566,10.210999999999785,10.210249998635845,708.0,418.0,1483.0,2,1,4,1761206621329,1761206621355,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,12,0.1,600,2,19,ok,,0,2,54.59566700301366,1478.0,4,9.731999999999996,0.037000000000261934,9.906999999999925,9.90595799885341,707.0,415.0,1478.0,2,1,4,1761206621620,1761206621647,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,12,0.1,600,2,20,ok,,0,2,55.884000001242384,1480.0,4,9.907,0.03799999999955617,9.692000000000007,9.68983299753745,708.0,415.0,1480.0,2,1,4,1761206621920,1761206621947,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,1,ok,,0,2,69.40645899885567,1482.0,4,10.062999999999992,0.04100000000016735,10.03300000000013,10.029458000644809,708.0,417.0,1482.0,2,1,4,1761206622910,1761206622945,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,2,ok,,0,2,74.53991600050358,1483.0,4,10.678000000000004,0.03900000000021464,10.279999999999973,10.277291999955196,708.0,419.0,1483.0,2,1,4,1761206623264,1761206623303,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,200,2,3,ok,,0,2,72.31291700009024,1484.0,4,10.224,0.036000000000512955,10.44399999999996,10.464999999385327,709.0,418.0,1484.0,2,1,4,1761206623600,1761206623639,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,4,ok,,0,2,77.66241600256762,1483.0,4,11.040999999999993,0.04300000000012005,10.493000000000166,10.491083001397783,708.0,418.0,1483.0,2,1,4,1761206623938,1761206623979,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,5,ok,,0,2,71.9559159988421,1483.0,4,10.520999999999994,0.038000000000010914,10.230000000000018,10.225417001493042,708.0,419.0,1483.0,2,1,4,1761206624295,1761206624333,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,200,2,6,ok,,0,2,68.35112499902607,1483.0,4,10.478000000000002,0.041999999999916326,9.901000000000067,9.913249999954132,709.0,417.0,1483.0,2,1,4,1761206624634,1761206624669,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,7,ok,,0,2,70.29137500285287,1481.0,4,10.395000000000003,0.03600000000005821,9.857999999999947,9.8560840015125,709.0,415.0,1481.0,2,1,4,1761206624969,1761206625001,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,8,ok,,0,2,76.70604199665831,1485.0,4,10.690000000000005,0.03900000000021464,10.187999999999874,10.184583999944152,709.0,419.0,1485.0,2,1,4,1761206625304,1761206625342,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,9,ok,,0,2,70.75195899960818,1479.0,4,10.242000000000004,0.03800000000046566,9.894999999999982,9.892917001707247,707.0,416.0,1479.0,2,1,4,1761206625638,1761206625675,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,200,2,10,ok,,0,2,76.57641599871567,1482.0,4,10.571000000000005,0.04800000000068394,10.538000000000011,10.54541700068512,708.0,418.0,1482.0,2,1,4,1761206625977,1761206626019,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,200,2,11,ok,,0,2,73.42237499688054,1481.0,4,10.358999999999988,0.03799999999955617,10.274000000000115,10.273707997839665,707.0,418.0,1481.0,2,1,4,1761206626321,1761206626360,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,200,2,12,ok,,0,2,70.66645799932303,1483.0,4,10.264999999999993,0.037000000000261934,10.077999999999747,10.075334001157898,708.0,419.0,1483.0,2,1,4,1761206626659,1761206626695,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,200,2,13,ok,,0,2,72.00345800083596,1485.0,4,10.174999999999997,0.03599999999960346,10.246000000000095,10.243999997328501,709.0,419.0,1485.0,2,1,4,1761206627005,1761206627044,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,14,ok,,0,2,74.78654200167512,1483.0,4,10.694000000000003,0.0409999999997126,10.138999999999896,10.140124999452382,708.0,418.0,1483.0,2,1,4,1761206627341,1761206627381,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,15,ok,,0,2,73.85970900213579,1483.0,4,10.972999999999995,0.0340000000001055,10.281000000000176,10.279124999215128,708.0,418.0,1483.0,2,1,4,1761206627673,1761206627713,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,16,ok,,0,2,72.8182500024559,1481.0,4,10.568000000000005,0.04100000000016735,10.2650000000001,10.264082997309742,708.0,417.0,1481.0,2,1,4,1761206628053,1761206628093,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,200,2,17,ok,,0,2,71.43237499985844,1481.0,4,10.526,0.032999999999901775,10.122000000000071,10.119167000084417,707.0,418.0,1481.0,2,1,4,1761206628386,1761206628420,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,200,2,18,ok,,0,2,75.3425420007261,1481.0,4,10.404999999999998,0.037000000000261934,9.991000000000213,9.988416997657623,708.0,417.0,1481.0,2,1,4,1761206628713,1761206628750,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,200,2,19,ok,,0,2,77.44458399974974,1485.0,4,10.667999999999992,0.03999999999996362,10.230999999999767,10.228999999526422,709.0,419.0,1485.0,2,1,4,1761206629049,1761206629089,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,200,2,20,ok,,0,2,80.67587500045192,1479.0,4,10.947999999999997,0.06099999999969441,10.288000000000011,10.285249998560175,706.0,416.0,1479.0,2,1,4,1761206629376,1761206629418,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,400,2,1,ok,,0,2,86.98912500040024,1484.0,4,18.153,0.06699999999955253,21.74499999999989,21.743624998634914,709.0,418.0,1484.0,2,1,4,1761206630437,1761206630471,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,400,2,2,ok,,0,2,73.92758400237653,1485.0,4,10.678,0.04400000000032378,10.230000000000246,10.227082999335835,709.0,419.0,1485.0,2,1,4,1761206630812,1761206630852,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,400,2,3,ok,,0,2,79.49104200088186,1482.0,4,10.533000000000001,0.03599999999960346,10.69399999999996,10.690834002161864,708.0,418.0,1482.0,2,1,4,1761206631152,1761206631194,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,400,2,4,ok,,0,2,77.61424999989686,1481.0,4,10.626000000000005,0.04500000000007276,10.238000000000056,10.235375000775093,707.0,418.0,1481.0,2,1,4,1761206631501,1761206631541,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,400,2,5,ok,,0,2,71.09691699952236,1483.0,4,10.476999999999997,0.03599999999960346,10.183999999999969,10.182166999584297,708.0,419.0,1483.0,2,1,4,1761206631846,1761206631884,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,400,2,6,ok,,0,2,73.7322499990114,1485.0,4,10.205999999999996,0.03500000000030923,10.269999999999754,10.270375001709908,709.0,419.0,1485.0,2,1,4,1761206632181,1761206632220,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,400,2,7,ok,,0,2,75.44599999891943,1482.0,4,10.471999999999994,0.03599999999960346,10.134000000000015,10.13733299987507,708.0,418.0,1482.0,2,1,4,1761206632499,1761206632538,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,400,2,8,ok,,0,2,74.61899999907473,1483.0,4,10.332999999999998,0.03899999999975989,10.173000000000002,10.170958001253894,708.0,418.0,1483.0,2,1,4,1761206632838,1761206632879,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,400,2,9,ok,,0,2,71.6140419972362,1479.0,4,10.207999999999995,0.03699999999980719,10.034999999999854,10.031958001491148,706.0,418.0,1479.0,2,1,4,1761206633193,1761206633233,,,,,,,,,,,,,,,,355.0
g1_online_only,LEO_ONLY,24,0.0,400,2,10,ok,,0,2,74.40333400154486,1483.0,4,10.533999999999999,0.03900000000021464,10.417999999999893,10.415416996693239,708.0,419.0,1483.0,2,1,4,1761206633553,1761206633591,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,400,2,11,ok,,0,2,73.78737500039279,1481.0,4,10.602,0.034999999999399733,10.248000000000047,10.245166999084176,707.0,418.0,1481.0,2,1,4,1761206633895,1761206633933,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,400,2,12,ok,,0,2,76.59083400358213,1483.0,4,12.463000000000001,0.048999999999523425,10.940000000000055,10.942041997623164,708.0,418.0,1483.0,2,1,4,1761206634263,1761206634303,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,400,2,13,ok,,0,2,74.20229200215545,1479.0,4,10.431999999999995,0.047999999999774445,11.5150000000001,11.514792000525631,707.0,416.0,1479.0,2,1,4,1761206634610,1761206634646,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,400,2,14,ok,,0,2,68.15837499743793,1485.0,4,10.567,0.042000000000371074,11.379999999999882,11.376417001883965,709.0,419.0,1485.0,2,1,4,1761206634948,1761206634983,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,400,2,15,ok,,0,2,70.74954099880415,1482.0,4,10.46400000000001,0.12400000000025102,10.40800000000013,10.407457997644087,708.0,417.0,1482.0,2,1,4,1761206635283,1761206635319,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,400,2,16,ok,,0,2,72.42170899917255,1480.0,4,10.019000000000005,0.038000000000010914,10.19900000000007,10.197125000559026,707.0,417.0,1480.0,2,1,4,1761206635601,1761206635638,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,400,2,17,ok,,0,2,72.66774999879999,1481.0,4,10.538,0.03999999999950887,10.049000000000206,10.046082999906503,707.0,418.0,1481.0,2,1,4,1761206635951,1761206635985,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,400,2,18,ok,,0,2,68.75029200091376,1479.0,4,10.172999999999995,0.038000000000010914,9.991999999999962,9.986499997467035,707.0,415.0,1479.0,2,1,4,1761206636308,1761206636343,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,400,2,19,ok,,0,2,70.94112499908078,1484.0,4,10.380000000000006,0.042999999999665306,10.25200000000018,10.247707999951672,709.0,418.0,1484.0,2,1,4,1761206636639,1761206636677,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,400,2,20,ok,,0,2,76.15700000314973,1483.0,4,10.485,0.03900000000021464,10.132000000000062,10.129374997632112,708.0,419.0,1483.0,2,1,4,1761206637001,1761206637038,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,600,2,1,ok,,0,2,75.70108300205902,1481.0,4,10.299,0.03999999999996362,10.218000000000075,10.213666999334237,707.0,418.0,1481.0,2,1,4,1761206638028,1761206638067,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,600,2,2,ok,,0,2,80.60183400084497,1485.0,4,10.657,0.04300000000012005,10.583000000000084,10.580875001323875,709.0,419.0,1485.0,2,1,4,1761206638366,1761206638409,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,3,ok,,0,2,73.68037500054925,1485.0,4,10.849,0.05800000000090222,13.335000000000036,13.333709001017269,709.0,419.0,1485.0,2,1,4,1761206638702,1761206638739,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,4,ok,,0,2,71.28266699874075,1483.0,4,10.541000000000004,0.03999999999996362,10.433999999999742,10.435708001750754,708.0,419.0,1483.0,2,1,4,1761206639043,1761206639081,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,600,2,5,ok,,0,2,94.82999999818276,1477.0,4,10.494999999999997,0.04099999999925785,27.05399999999986,27.04841599916108,706.0,415.0,1477.0,2,1,4,1761206639361,1761206639402,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,600,2,6,ok,,0,2,73.04737499725888,1483.0,4,10.556000000000001,0.041000000000622094,10.380999999999858,10.378291000961326,708.0,418.0,1483.0,2,1,4,1761206639715,1761206639753,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,7,ok,,0,2,71.76829200034263,1483.0,4,10.384,0.03700000000071668,10.150000000000091,10.147458000574261,708.0,418.0,1483.0,2,1,4,1761206640063,1761206640101,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,8,ok,,0,2,75.95545799995307,1483.0,4,10.560000000000002,0.03999999999950887,10.101999999999862,10.104791002959246,708.0,418.0,1483.0,2,1,4,1761206640408,1761206640444,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,9,ok,,0,2,78.1619170011254,1483.0,4,10.356999999999996,0.03600000000005821,10.272000000000162,10.268417001498165,708.0,418.0,1483.0,2,1,4,1761206640751,1761206640793,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,10,ok,,0,2,75.15966600112733,1480.0,4,10.311,0.03699999999935244,10.081000000000131,10.07887500236393,707.0,416.0,1480.0,2,1,4,1761206641097,1761206641135,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,11,ok,,0,2,81.93158400172251,1485.0,4,10.638000000000002,0.03800000000046566,10.228000000000065,10.225582998828031,709.0,419.0,1485.0,2,1,4,1761206641429,1761206641472,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,12,ok,,0,2,78.41258299959009,1483.0,4,10.614999999999995,0.034999999998944986,10.365000000000236,10.362249999161577,708.0,419.0,1483.0,2,1,4,1761206641784,1761206641825,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,600,2,13,ok,,0,2,70.67425000059302,1481.0,4,10.553,0.038000000001375156,10.067999999999984,10.065250000479864,707.0,417.0,1481.0,2,1,4,1761206642123,1761206642161,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,14,ok,,0,2,71.02258300074027,1483.0,4,10.254999999999999,0.040000000000873115,10.230000000000018,10.227667000435758,708.0,419.0,1483.0,2,1,4,1761206642459,1761206642498,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,600,2,15,ok,,0,2,72.55158399857464,1483.0,4,10.404000000000003,0.03799999999864667,10.288000000000011,10.285374999511987,708.0,419.0,1483.0,2,1,4,1761206642792,1761206642833,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,600,2,16,ok,,0,2,78.90695900277933,1484.0,4,10.521000000000004,0.03899999999975989,10.27800000000002,10.275083001033636,709.0,418.0,1484.0,2,1,4,1761206643128,1761206643170,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,17,ok,,0,2,75.98729100209312,1485.0,4,10.222000000000001,0.03899999999975989,10.225999999999885,10.224165998806711,709.0,419.0,1485.0,2,1,4,1761206643462,1761206643500,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,18,ok,,0,2,78.05970900153625,1483.0,4,10.406999999999996,0.04000000000178261,10.160000000000082,10.157917000469752,708.0,418.0,1483.0,2,1,4,1761206643811,1761206643851,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.0,600,2,19,ok,,0,2,71.15762500325218,1481.0,4,10.259000000000007,0.037000000000261934,10.204999999999927,10.203041998465778,707.0,418.0,1481.0,2,1,4,1761206644164,1761206644202,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.0,600,2,20,ok,,0,2,72.37737500327057,1481.0,4,10.515999999999998,0.033999999999650754,10.07899999999995,10.07716700041783,708.0,417.0,1481.0,2,1,4,1761206644491,1761206644529,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,1,ok,,0,2,77.30925000214484,1483.0,4,10.922000000000004,0.052999999999883585,10.960000000000036,10.960749998048414,708.0,419.0,1483.0,2,1,4,1761206645550,1761206645591,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,2,ok,,0,2,74.6727080004348,1484.0,4,10.371999999999993,0.03799999999955617,10.111000000000104,10.10912499987171,709.0,418.0,1484.0,2,1,4,1761206645881,1761206645919,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,200,2,3,ok,,0,2,73.1132910004817,1481.0,4,10.685000000000002,0.04899999999906868,10.357999999999947,10.356082999351202,707.0,418.0,1481.0,2,1,4,1761206646240,1761206646278,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,4,ok,,0,2,72.0718750017113,1485.0,4,10.527000000000001,0.03900000000066939,10.269000000000005,10.266582998156082,709.0,419.0,1485.0,2,1,4,1761206646591,1761206646629,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,200,2,5,ok,,0,2,72.59479200001806,1481.0,4,10.46,0.035000000000763976,9.935999999999694,9.933667002769653,708.0,416.0,1481.0,2,1,4,1761206646925,1761206646961,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,200,2,6,ok,,0,2,77.04962500065449,1483.0,4,10.434999999999995,0.042999999999665306,10.257000000000062,10.255917000904446,708.0,419.0,1483.0,2,1,4,1761206647270,1761206647309,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,7,ok,,0,2,75.39308299965342,1483.0,4,10.401,0.04200000000128057,10.102999999999838,10.101290998136392,708.0,419.0,1483.0,2,1,4,1761206647611,1761206647648,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,8,ok,,0,2,68.04075000036391,1485.0,4,10.117999999999999,0.035000000000763976,10.127999999999702,10.126083001523511,709.0,419.0,1485.0,2,1,4,1761206647952,1761206647989,,,,,,,,,,,,,,,,357.0
g1_online_only,LEO_ONLY,24,0.1,200,2,9,ok,,0,2,74.88987499891664,1483.0,4,10.596000000000004,0.03999999999996362,10.368999999999687,10.367915998358512,708.0,419.0,1483.0,2,1,4,1761206648279,1761206648317,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,10,ok,,0,2,78.89412499935133,1482.0,4,10.590000000000003,0.037000000000261934,10.25400000000036,10.250167000776855,708.0,418.0,1482.0,2,1,4,1761206648619,1761206648659,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,11,ok,,0,2,79.81162500072969,1483.0,4,10.64,0.035000000000763976,10.590000000000146,10.587791999569163,708.0,419.0,1483.0,2,1,4,1761206648962,1761206649004,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,12,ok,,0,2,78.28954200158478,1483.0,4,10.583999999999996,0.03800000000046566,10.360999999999422,10.357499999372521,708.0,419.0,1483.0,2,1,4,1761206649319,1761206649361,,,,,,,,,,,,,,,,356.0
g1_online_only,LEO_ONLY,24,0.1,200,2,13,ok,,0,2,77.70091600104934,1485.0,4,10.737999999999992,0.03899999999975989,10.478999999999814,10.476708001078805,709.0,419.0,1485.0,2,1,4,1761206649661,1761206649704,,,,,,,,,,,,,,,,357.0
