scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_ap2,processing_ms_ap2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,19,ok,,0,1,16.776000000390923,663,1,0.6640000000000015,2.1090000000003783,3.021415999683086,1762008349671,1762008349877,,,,,,,,,,mid,11038,471,346,220,2
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,20,ok,,0,1,25.12337500229478,663,1,0.6850000000000094,3.2680000000009386,4.023875000711996,1762008362454,1762008362650,,,,,,,,,,mid,9811,550,338,209,1
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,1,ok,,0,1,18.98804200027371,663,1,0.7740000000000009,2.0029999999997017,2.8500000007625204,1762008373885,1762008374083,,,,,,,,,,long,21443,471,250,253,4
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,2,ok,,0,1,19.19270800135564,663,1,0.7039999999999935,2.402999999999338,3.1912090016703587,1762008397179,1762008397385,,,,,,,,,,long,15282,652,293,252,1
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,3,ok,,0,1,23.079665999830468,663,1,0.7170000000000059,2.86200000000008,3.9145420014392585,1762008414441,1762008414663,,,,,,,,,,long,15698,883,253,264,2
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,4,ok,,0,1,19.42179199977545,663,1,0.6469999999999985,3.3049999999993815,3.8497909990837798,1762008431392,1762008431592,,,,,,,,,,long,19685,639,305,181,3
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,5,ok,,0,1,18.7812500007567,663,1,0.796999999999997,2.4470000000001164,3.5178749967599288,1762008452928,1762008453141,,,,,,,,,,long,17176,787,303,238,3
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,6,ok,,0,1,15.934749997541076,663,1,0.7259999999999991,2.3799999999991996,3.0947920022299513,1762008471416,1762008471619,,,,,,,,,,long,16954,486,211,255,4
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,7,ok,,0,1,17.850459000328556,663,1,0.6850000000000023,2.308999999999287,3.2745829994382802,1762008490071,1762008490279,,,,,,,,,,long,14149,801,208,211,4
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,8,ok,,0,1,17.89137499872595,663,1,0.6920000000000002,2.58600000000024,3.2961249999061693,1762008505331,1762008505540,,,,,,,,,,long,14894,535,279,184,4
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,9,ok,,0,1,19.122957997751655,663,1,0.6869999999999976,3.196000000000822,4.25770900255884,1762008522165,1762008522370,,,,,,,,,,long,19621,698,329,230,1
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,10,ok,,0,1,20.727457998873433,663,1,0.8019999999999925,3.496000000001004,4.461459000594914,1762008543411,1762008543625,,,,,,,,,,long,17022,679,236,188,4
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,11,ok,,0,1,19.262499998148996,663,1,0.7649999999999935,2.937000000001717,3.9783329993952066,1762008562077,1762008562297,,,,,,,,,,long,16059,645,223,215,0
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,12,ok,,0,1,21.869874999538297,663,1,0.865000000000002,2.519999999999527,3.3132089993159752,1762008579649,1762008579849,,,,,,,,,,long,19515,541,212,181,2
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,13,ok,,0,1,18.314458000531886,663,1,0.6760000000000019,2.194999999999709,3.3473330004198942,1762008600678,1762008600867,,,,,,,,,,long,14142,419,281,270,1
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,14,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762008617125,,,,,,,,,,,long,15889,834,205,270,3
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,15,ok,,0,1,23.148583000875078,663,1,0.7259999999999991,3.639000000001033,4.275082999811275,1762008634637,1762008634874,,,,,,,,,,long,19420,840,334,176,5
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,16,ok,,0,1,20.219416001054924,663,1,0.6409999999999982,2.2189999999991414,3.13816700145253,1762008655122,1762008655334,,,,,,,,,,long,17984,326,232,171,2
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,17,ok,,0,1,21.94170800066786,663,1,0.7800000000000011,2.450999999998203,3.2471249978698324,1762008675288,1762008675509,,,,,,,,,,long,15814,815,231,265,0
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,18,ok,,0,1,18.633167001098627,663,1,0.9299999999999997,2.3460000000004584,3.376167001988506,1762008692296,1762008692490,,,,,,,,,,long,14460,446,321,222,0
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,19,ok,,0,1,18.4115420015587,663,1,0.7359999999999971,2.482999999999265,3.2183750008698553,1762008708759,1762008708985,,,,,,,,,,long,16440,840,321,238,1
l3_short_window,SHORT_WINDOW,12.0,0.5,200,2,20,ok,,0,1,19.802625000011176,663,1,0.806999999999988,2.735000000000582,3.349250000610482,1762008726593,1762008726939,,,,,,,,,,long,17036,555,310,156,5
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,1,ok,,0,1,21.87637500173878,663,1,0.8019999999999996,2.7960000000002765,3.5645419993670657,1762008745160,1762008745376,,,,,,,,,,long,21188,729,270,203,4
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,2,ok,,0,1,20.553375001327367,663,1,0.6729999999999947,2.199999999999818,3.254417002608534,1762008767888,1762008768111,,,,,,,,,,long,20997,639,268,241,3
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,3,ok,,0,1,19.450084000709467,663,1,0.7099999999999937,2.732999999999265,3.356999997777166,1762008790869,1762008791084,,,,,,,,,,long,16080,898,204,210,4
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,4,ok,,0,1,17.318624999461463,663,1,0.6309999999999931,3.713999999999942,4.821209000510862,1762008808193,1762008808414,,,,,,,,,,long,16934,259,265,252,1
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,5,ok,,0,1,19.336583998665446,663,1,0.8350000000000009,2.4089999999996508,3.075207998335827,1762008826807,1762008827024,,,,,,,,,,long,14678,330,285,198,1
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,6,ok,,0,1,18.921999999292893,663,1,0.759999999999998,2.4279999999998836,3.4999999988940544,1762008843303,1762008843506,,,,,,,,,,long,20055,625,238,159,2
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,7,ok,,0,1,26.58812499794294,663,1,2.0989999999999966,7.605999999999767,9.557500001392327,1762008864803,1762008865496,,,,,,,,,,long,15020,324,338,166,0
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,8,ok,,0,1,17.418832998373546,663,1,0.7370000000000019,2.664999999999054,3.148458003124688,1762008881784,1762008881993,,,,,,,,,,long,15601,672,325,165,3
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,9,ok,,0,1,19.005916998139583,663,1,0.6680000000000064,2.430000000000291,3.4900000027846545,1762008898817,1762008899033,,,,,,,,,,long,16299,703,224,253,4
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,10,ok,,0,1,18.98583299771417,663,1,0.6880000000000024,3.350999999999658,3.9172919969132636,1762008916614,1762008916815,,,,,,,,,,long,21721,525,213,229,4
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,11,ok,,0,1,17.427292001229944,663,1,0.8250000000000064,2.931999999999789,4.218292000587098,1762008940360,1762008940573,,,,,,,,,,long,21458,877,314,204,3
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,12,ok,,0,1,22.657917001197347,663,1,0.7199999999999989,2.6560000000008586,3.7614169996231794,1762008962969,1762008963176,,,,,,,,,,long,16307,353,200,241,4
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,13,ok,,0,1,20.38212499974179,663,1,0.6940000000000026,2.298000000000684,3.0392499975278042,1762008981294,1762008981505,,,,,,,,,,long,20302,766,326,279,2
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,14,ok,,0,1,21.306499998900108,663,1,0.6160000000000068,2.2610000000013315,2.897750000556698,1762009003243,1762009003443,,,,,,,,,,long,21040,657,344,219,1
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,15,ok,,0,1,21.12745799968252,663,1,0.6069999999999993,2.891000000000531,4.6126659981382545,1762009025405,1762009025620,,,,,,,,,,long,20681,318,253,166,5
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,16,ok,,0,1,20.446417001949158,663,1,0.7460000000000022,3.479000000000269,4.163542002061149,1762009047823,1762009048028,,,,,,,,,,long,16348,634,255,177,2
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,17,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762009065775,,,,,,,,,,,long,17735,632,280,269,3
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,18,ok,,0,1,20.250582998414757,663,1,0.661999999999999,2.9990000000007058,4.008042000350542,1762009085304,1762009085506,,,,,,,,,,long,16641,732,347,157,3
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,19,ok,,0,1,19.31437500024913,663,1,0.703000000000003,2.4970000000002983,3.2673339992470574,1762009103590,1762009103796,,,,,,,,,,long,18382,609,290,153,1
l3_short_window,SHORT_WINDOW,12.0,0.5,300,2,20,ok,,0,1,16.242249999777414,663,1,0.6439999999999984,2.453999999998814,3.4415000009175856,1762009124025,1762009124233,,,,,,,,,,long,17907,874,316,199,3
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,1,ok,,0,1,16.684792000887683,663,1,0.6169999999999973,2.8950000000004366,3.412624999327818,1762009143088,1762009143302,,,,,,,,,,long,16776,387,203,269,3
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,2,ok,,0,1,19.388667002203874,663,1,0.7370000000000019,3.5,4.702166002971353,1762009161995,1762009162212,,,,,,,,,,long,14290,863,243,168,3
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,3,ok,,0,1,22.59191700068186,663,1,0.7560000000000002,2.286000000000058,2.959375000500586,1762009177756,1762009177989,,,,,,,,,,long,14352,708,343,153,2
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,4,ok,,0,1,15.257333001500228,663,1,0.6099999999999994,2.6700000000000728,3.7123750007594936,1762009193370,1762009193579,,,,,,,,,,long,20514,387,309,160,3
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,5,ok,,0,1,21.303166999132372,663,1,0.5590000000000046,2.3820000000005166,3.0270419993030373,1762009215380,1762009215597,,,,,,,,,,long,14287,532,231,171,3
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,6,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762009231487,,,,,,,,,,,long,19270,772,268,183,3
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,7,ok,,0,1,17.375709001498763,663,1,0.5239999999999938,1.957999999999629,2.872083001420833,1762009252005,1762009252206,,,,,,,,,,long,20631,394,228,253,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,8,ok,,0,1,18.58979200187605,663,1,0.5040000000000049,2.269000000000233,2.905416000430705,1762009274628,1762009274832,,,,,,,,,,long,19832,767,294,171,2
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,9,ok,,0,1,32.842417000210844,663,1,1.8790000000000049,9.753999999998996,12.64716699733981,1762009295610,1762009296304,,,,,,,,,,long,17892,326,317,229,0
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,10,ok,,0,1,20.839417000388494,663,1,0.6099999999999959,2.013999999999214,2.802540999255143,1762009315272,1762009315467,,,,,,,,,,long,20159,493,332,195,3
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,11,ok,,0,1,19.022291999135632,663,1,0.4930000000000021,2.161000000000058,2.7155829993716907,1762009337136,1762009337341,,,,,,,,,,long,13996,633,287,166,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,12,ok,,0,1,18.167333997553214,663,1,0.45599999999999596,2.2479999999995925,3.162749999319203,1762009352825,1762009353024,,,,,,,,,,long,16622,733,343,171,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,13,ok,,0,1,17.199458998220507,663,1,0.4759999999999991,2.2550000000010186,2.895082998293219,1762009371041,1762009371240,,,,,,,,,,long,16443,704,287,185,1
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,14,ok,,0,1,23.95954199892003,663,1,0.6099999999999994,3.230000000000473,4.078583002410596,1762009388895,1762009389108,,,,,,,,,,long,17816,601,252,200,2
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,15,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762009408609,,,,,,,,,,,long,18941,890,315,245,4
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,16,ok,,0,1,19.610333001764957,663,1,0.578000000000003,2.024999999999636,2.8589579997060355,1762009428802,1762009429001,,,,,,,,,,long,18419,558,324,227,3
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,17,ok,,0,1,19.83983299942338,663,1,0.5130000000000017,2.280999999999949,3.2075409981189296,1762009448933,1762009449136,,,,,,,,,,long,17791,892,267,169,4
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,18,ok,,0,1,23.07695800118381,663,1,2.041000000000004,4.581999999999425,5.960416998277651,1762009468526,1762009468750,,,,,,,,,,long,20572,814,296,251,3
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,19,ok,,0,1,26.332167002692586,663,1,0.6939999999999955,10.083000000000538,11.922832996788202,1762009490088,1762009490279,,,,,,,,,,long,17671,457,303,260,2
l3_short_window,SHORT_WINDOW,12.0,0.5,400,2,20,ok,,0,1,21.091874998091953,663,1,0.5820000000000007,2.26299999999992,2.8679169990937226,1762009509468,1762009509672,,,,,,,,,,long,19541,514,305,250,4
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,1,ok,,0,1,24.344249999558087,663,1,0.477999999999998,2.537000000000262,3.3967080016736872,1762009531563,1762009531766,,,,,,,,,,short,6297,690,333,160,1
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,2,ok,,0,1,25.139499997749226,663,1,0.4770000000000003,2.25800000000163,2.819083001668332,1762009539179,1762009539380,,,,,,,,,,short,6275,688,326,210,2
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,3,ok,,0,1,21.35495800030185,663,1,0.5929999999999964,1.9200000000000728,2.8045420003763866,1762009546708,1762009546911,,,,,,,,,,short,5808,371,349,255,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,4,ok,,0,1,20.284749996790197,663,1,0.5609999999999999,1.962999999999738,2.5763330013433006,1762009554063,1762009554268,,,,,,,,,,short,7174,254,213,171,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,5,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762009563437,,,,,,,,,,,short,6524,893,209,260,1
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,6,ok,,0,1,22.75279100285843,663,1,0.4839999999999982,2.2839999999996508,3.1868330006545875,1762009571595,1762009571803,,,,,,,,,,short,7054,842,214,155,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,7,ok,,0,1,22.773583001253428,663,1,0.47499999999999787,2.2630000000008295,2.864207999664359,1762009579979,1762009580183,,,,,,,,,,short,7386,600,200,164,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,8,ok,,0,1,21.07354200052214,663,1,0.5099999999999909,2.123000000000502,3.132333000394283,1762009588820,1762009589033,,,,,,,,,,short,6310,350,338,190,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,9,ok,,0,1,24.105874999804655,663,1,0.5040000000000049,2.3150000000005093,2.9779999968013726,1762009597385,1762009597604,,,,,,,,,,short,7803,884,311,185,2
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,10,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762009606444,,,,,,,,,,,short,6433,559,288,201,1
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,11,ok,,0,1,23.695125000813277,663,1,0.5549999999999997,3.308000000000902,4.164583999227034,1762009614738,1762009614943,,,,,,,,,,short,6901,782,322,249,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,12,ok,,0,1,24.365458000829676,663,1,0.593,2.641000000000531,3.306417002022499,1762009623089,1762009623297,,,,,,,,,,short,7233,613,216,186,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,13,ok,,0,1,25.188666997564724,663,1,0.6650000000000027,2.506999999999607,3.4558750012365635,1762009632171,1762009632385,,,,,,,,,,short,7344,849,303,242,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,14,ok,,0,1,25.65366699855076,663,1,0.48400000000000887,3.371999999999389,3.9016250011627562,1762009640825,1762009641026,,,,,,,,,,short,5846,483,229,248,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,15,ok,,0,1,23.910207997687394,663,1,0.6600000000000037,2.2740000000012515,2.964667000924237,1762009648476,1762009648676,,,,,,,,,,short,6185,586,314,267,2
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,16,ok,,0,1,25.094249998801388,663,1,0.46499999999999986,2.208999999998923,2.7565829986997414,1762009656615,1762009656835,,,,,,,,,,short,7496,892,342,273,1
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,17,ok,,0,1,34.68816700114985,663,1,2.2340000000000018,8.015999999999622,11.637125000561355,1762009665092,1762009665798,,,,,,,,,,short,7286,316,343,204,1
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,18,ok,,0,1,26.79566599908867,663,1,0.769999999999996,2.5140000000001237,3.535583000484621,1762009674184,1762009674401,,,,,,,,,,short,7004,701,265,195,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,19,ok,,0,1,23.64829200087115,663,1,0.6060000000000016,3.561999999999898,4.147166000620928,1762009682747,1762009682958,,,,,,,,,,short,7386,554,240,261,1
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,20,ok,,0,1,27.752500001952285,663,1,0.7520000000000024,2.3820000000005166,3.3661669986031484,1762009691830,1762009692039,,,,,,,,,,short,6516,607,268,195,0
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,1,ok,,0,1,25.03016699847649,663,1,0.5910000000000011,1.9969999999993888,2.592374999949243,1762009699717,1762009699929,,,,,,,,,,short,6780,370,256,247,1
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,2,ok,,0,1,24.762000000919215,663,1,0.6319999999999908,4.6009999999987485,5.7230000020354055,1762009708153,1762009708359,,,,,,,,,,short,6555,363,227,159,1
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,3,ok,,0,1,23.309374999371357,663,1,0.5390000000000086,1.9769999999998618,2.5009169985423796,1762009716463,1762009716688,,,,,,,,,,short,7161,473,226,247,2
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,4,ok,,0,1,26.832667001144728,663,1,0.5059999999999967,2.259999999999309,3.1302919996960554,1762009725445,1762009725648,,,,,,,,,,short,6062,618,324,238,0
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,5,ok,,0,1,18.844791000447003,663,1,0.6340000000000003,2.3170000000000073,3.488082998956088,1762009732815,1762009733004,,,,,,,,,,short,7051,355,218,253,1
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,6,ok,,0,1,21.805000000313157,663,1,0.46899999999999764,2.1799999999993815,3.0880419981258456,1762009741559,1762009741755,,,,,,,,,,short,6473,505,243,226,0
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,7,ok,,0,1,22.176166999997804,663,1,0.7020000000000053,1.8850000000002183,2.4592080008005723,1762009749578,1762009749774,,,,,,,,,,short,7573,362,286,276,0
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,8,ok,,0,1,44.59291700186441,663,1,5.1540000000000035,10.708999999999833,14.810999997280305,1762009758703,1762009759440,,,,,,,,,,short,6566,305,340,178,2
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,9,ok,,0,1,27.328708001732593,663,1,0.5010000000000012,2.3090000000001965,3.2389160005550366,1762009767202,1762009767410,,,,,,,,,,short,5780,599,263,258,1
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,10,ok,,0,1,21.186834001127863,663,1,0.5910000000000011,2.0549999999993815,2.704667000216432,1762009774416,1762009774637,,,,,,,,,,short,7347,267,304,267,2
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,11,ok,,0,1,22.736999999324325,663,1,0.46499999999999986,2.3789999999999054,3.354959000716917,1762009783796,1762009784008,,,,,,,,,,short,6441,767,298,161,1
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,12,ok,,0,1,21.557874999416526,663,1,0.5210000000000008,2.345999999999549,2.9690830015169922,1762009791559,1762009791747,,,,,,,,,,short,7485,477,202,176,0
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,13,ok,,0,1,22.245416999794543,663,1,0.4549999999999983,2.2539999999999054,3.128249998553656,1762009800705,1762009800912,,,,,,,,,,short,8522,584,207,169,1
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,14,ok,,0,1,22.525917000166373,663,1,0.6419999999999959,3.0540000000000873,3.6370829984662123,1762009810655,1762009810869,,,,,,,,,,short,7530,398,345,212,3
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,15,ok,,0,1,21.768209000583738,663,1,0.512000000000004,2.3409999999994398,3.225708998797927,1762009820083,1762009820290,,,,,,,,,,short,6846,780,263,237,0
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,16,ok,,0,1,21.812208997289417,663,1,0.49099999999999966,2.2840000000005602,2.8998329980822746,1762009828624,1762009828840,,,,,,,,,,short,6763,868,314,276,1
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,17,ok,,0,1,21.478833001310704,663,1,0.47399999999999665,2.6409999999996217,3.3148750007967465,1762009836767,1762009836973,,,,,,,,,,short,6978,655,238,259,0
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,18,ok,,0,1,23.57095799743547,663,1,0.4789999999999992,2.2479999999995925,2.870083997549955,1762009845129,1762009845334,,,,,,,,,,short,7316,440,260,200,0
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,19,ok,,0,1,21.786334000353236,663,1,0.4619999999999962,2.2500000000009095,3.1701670013717376,1762009854459,1762009854660,,,,,,,,,,short,7387,845,283,208,0
l3_short_window,SHORT_WINDOW,16.0,0.5,300,2,20,ok,,0,1,22.474958997918293,663,1,0.4940000000000033,2.3430000000007567,3.012291999766603,1762009863355,1762009863571,,,,,,,,,,short,7739,790,268,156,2
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,1,ok,,0,1,25.96691700091469,663,1,0.597999999999999,2.146999999999025,2.8132499974162783,1762009872352,1762009872551,,,,,,,,,,short,6908,487,308,224,0
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,2,ok,,0,1,18.764332999126054,663,1,0.4689999999999941,1.9250000000010914,2.567667001130758,1762009880665,1762009880860,,,,,,,,,,short,7167,326,320,268,4
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,3,ok,,0,1,22.16937499906635,663,1,0.4229999999999947,2.1589999999996508,3.0268749978858978,1762009889667,1762009889852,,,,,,,,,,short,6665,568,274,259,0
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,4,ok,,0,1,21.365541997511173,663,1,0.5069999999999979,2.2289999999993597,2.781084000162082,1762009897860,1762009898073,,,,,,,,,,short,7291,522,304,171,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,5,ok,,0,1,23.997832999157254,663,1,0.5380000000000003,2.285000000000764,2.9811670028720982,1762009906977,1762009907184,,,,,,,,,,short,7544,781,247,179,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,6,ok,,0,1,22.788875001424458,663,1,0.5110000000000028,2.2440000000005966,2.841666999302106,1762009915895,1762009916086,,,,,,,,,,short,6206,542,264,251,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,7,ok,,0,1,23.62741699835169,663,1,0.4859999999999971,2.2359999999998763,3.1473340022785123,1762009923824,1762009924018,,,,,,,,,,short,6770,658,243,258,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,8,ok,,0,1,23.04050000020652,663,1,0.480000000000004,2.2559999999994034,2.8467919983086176,1762009932347,1762009932548,,,,,,,,,,short,6873,743,233,187,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,9,ok,,0,1,23.140083998441696,663,1,0.546999999999997,1.925000000000182,2.777000001515262,1762009940463,1762009940650,,,,,,,,,,short,6096,453,252,189,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,10,ok,,0,1,20.105874998989748,663,1,0.4590000000000032,1.8699999999980719,2.493084000889212,1762009948001,1762009948182,,,,,,,,,,short,7548,303,303,244,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,11,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762009957698,,,,,,,,,,,short,7472,867,225,255,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,12,ok,,0,1,20.13375000024098,663,1,0.5449999999999946,1.9310000000004948,2.620584000396775,1762009966045,1762009966242,,,,,,,,,,short,6400,312,239,181,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,13,ok,,0,1,24.452791996736778,663,1,0.6169999999999973,2.134999999999309,2.892790998885175,1762009974147,1762009974353,,,,,,,,,,short,6613,373,236,251,2
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,14,ok,,0,1,22.82391599874245,663,1,0.4420000000000037,2.245999999999185,3.145333001157269,1762009982671,1762009982871,,,,,,,,,,short,6835,700,331,197,4
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,15,ok,,0,1,22.544584000570467,663,1,0.5379999999999967,1.9269999999996799,2.4604999998700805,1762009990532,1762009990715,,,,,,,,,,short,6173,438,259,243,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,16,ok,,0,1,20.394416998897213,663,1,0.45600000000000307,2.188000000000102,3.001916000357596,1762009998321,1762009998525,,,,,,,,,,short,7511,440,206,217,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,17,ok,,0,1,23.347124999418156,663,1,0.49099999999999966,2.2929999999996653,2.890166000725003,1762010007855,1762010008064,,,,,,,,,,short,7012,830,267,169,0
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,18,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762010016422,,,,,,,,,,,short,6952,822,296,195,1
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,19,ok,,0,1,22.339875002217013,663,1,0.5190000000000019,2.253000000000611,2.9119159989932086,1762010024968,1762010025170,,,,,,,,,,short,7003,792,258,217,2
l3_short_window,SHORT_WINDOW,16.0,0.5,400,2,20,ok,,0,1,20.73016700160224,663,1,0.47300000000000253,2.266000000000531,2.8908749991387594,1762010033593,1762010033799,,,,,,,,,,short,6637,762,269,207,0
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,1,ok,,0,1,24.24224999776925,663,1,0.5390000000000086,2.035000000000764,2.904417000536341,1762010041558,1762010041743,,,,,,,,,,mid,12677,550,337,244,1
l3_short_window,SHORT_WINDOW,16.0,0.5,200,2,2,failed,handover_client,1,0,0.0,0,0,0.0,0.0,0.0,1762010055649,,,,,,,,,,,mid,10435,634,319,151,2
