scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,300,2,3,ok,,0,1,79.5792499993695,1531.0,6,0.6629999999999967,0.08499999999997954,0.06800000000001205,0.06800000000001205,0.0,1762438199503,1762438199583,,,,,,,,,,short+mid,7331,497,334,276,2,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,300,2,4,ok,,0,1,80.21966600063024,1533.0,6,0.4480000000000004,0.060000000000002274,0.028000000000005798,0.028000000000005798,0.0,1762438212602,1762438212682,,,,,,,,,,short+mid,6706,659,332,261,5,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,300,2,5,ok,,0,1,85.84120899922709,1529.0,6,0.7480000000000047,0.07500000000004547,0.09000000000000341,0.09000000000000341,0.0,1762438226202,1762438226288,,,,,,,,,,short+mid,6914,408,326,257,3,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,1,ok,,0,1,87.49091699974088,1531.0,6,0.45000000000000284,0.036000000000001364,0.03799999999998249,0.03799999999998249,0.0,1762438239080,1762438239168,,,,,,,,,,short+mid,7515,799,293,152,1,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,2,ok,,0,2,505.9679169999072,1655.0,7,2.564,0.2410000000000423,0.7219999999999942,0.7219999999999942,0.0,1762438255870,1762438256376,,,,,,,,,,short+mid,6243,268,302,227,4,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,3,ok,,0,1,70.46758300020883,1529.0,6,0.5730000000000004,0.07100000000002638,0.04399999999998272,0.04399999999998272,0.0,1762438268963,1762438269033,,,,,,,,,,short+mid,7302,361,333,156,1,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,4,ok,,0,1,81.98725000056584,1528.0,6,0.9980000000000047,0.10300000000006548,0.17900000000000205,0.17900000000000205,0.0,1762438283762,1762438283844,,,,,,,,,,short+mid,7716,442,204,183,3,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,5,ok,,0,1,77.7768340003604,1528.0,6,0.8869999999999862,0.06099999999997863,0.09399999999999409,0.09399999999999409,0.0,1762438298916,1762438298994,,,,,,,,,,short+mid,6962,618,224,202,9,4
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,200,2,1,failed,leo_timeout,0,3,606.7429579998134,399.0,3,0.9250000000000114,0.0,0.0,0.0,0.0,,,,,,,,,,,,short+long,7410,729,341,254,3,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,200,2,2,ok,,0,3,476.7914160001965,1795.0,8,1.0530000000000044,0.08999999999997499,0.05500000000000682,0.05500000000000682,0.0,1762438337751,1762438338227,,,,,,,,,,short+long,6512,296,322,233,6,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,200,2,3,ok,,0,1,95.79108399975667,1532.0,6,0.5739999999999981,0.049000000000035016,0.057999999999992724,0.057999999999992724,0.0,1762438362238,1762438362333,,,,,,,,,,short+long,5992,465,207,166,1,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,200,2,4,ok,,0,1,95.4092080000919,1531.0,6,0.5210000000000008,0.04800000000000182,0.04199999999998738,0.04199999999998738,0.0,1762438384024,1762438384119,,,,,,,,,,short+long,6134,571,331,264,3,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,200,2,5,ok,,0,1,87.15575100086426,1528.0,6,0.7079999999999984,0.103999999999985,0.06700000000000728,0.06700000000000728,0.0,1762438404616,1762438404703,,,,,,,,,,short+long,6004,700,259,255,3,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,300,2,1,ok,,0,1,84.48620899980597,1531.0,6,0.4690000000000012,0.044000000000096406,0.043000000000006366,0.043000000000006366,0.0,1762438422453,1762438422538,,,,,,,,,,short+long,7583,846,241,261,4,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,300,2,2,ok,,0,1,90.37620799972501,1532.0,6,0.4790000000000063,0.038000000000010914,0.033999999999991815,0.033999999999991815,0.0,1762438446367,1762438446457,,,,,,,,,,short+long,7709,458,318,255,2,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,300,2,3,ok,,0,1,97.85962499972811,1530.0,6,0.5859999999999985,0.043000000000006366,0.03300000000000125,0.03300000000000125,0.0,1762438467642,1762438467740,,,,,,,,,,short+long,7504,689,227,265,6,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,300,2,4,ok,,0,1,104.33466599988606,1530.0,6,0.6139999999999972,0.06800000000004047,0.07499999999998863,0.07499999999998863,0.0,1762438488220,1762438488325,,,,,,,,,,short+long,6109,797,253,231,1,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,300,2,5,ok,,0,2,406.6702919999443,1660.0,7,2.2520000000000024,0.31399999999996453,0.28600000000000136,0.28600000000000136,0.0,1762438506457,1762438506864,,,,,,,,,,short+long,6237,428,305,171,1,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,1,ok,,0,2,512.9216670002279,1657.0,7,2.7860000000000085,0.25600000000002865,1.1899999999999835,1.1899999999999835,0.0,1762438527866,1762438528379,,,,,,,,,,short+long,7825,382,319,179,5,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,2,ok,,0,2,501.23462499959714,1661.0,7,0.887999999999991,0.06599999999997408,0.06200000000001182,0.06200000000001182,0.0,1762438547555,1762438548056,,,,,,,,,,short+long,6046,316,217,191,4,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,3,ok,,0,3,899.1320420000193,1789.0,8,1.5740000000000052,0.2179999999999609,0.1869999999999834,0.1869999999999834,0.0,1762438573248,1762438574147,,,,,,,,,,short+long,6611,662,336,153,3,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,4,failed,leo_timeout,0,3,1210.8493340001587,399.0,3,2.6229999999999976,0.0,0.0,0.0,0.0,,,,,,,,,,,,short+long,7088,616,286,191,6,5
ren_short_window,SHORT_WINDOW,32.000,0.1/0.1/0.01,400,2,5,ok,,0,1,89.33425000032003,1533.0,6,0.3719999999999999,0.02600000000001046,0.027999999999991587,0.027999999999991587,0.0,1762438615043,1762438615133,,,,,,,,,,short+long,6073,413,255,274,3,5
ren_short_window,SHORT_WINDOW,28.000,0.1/0.1/0.01,200,2,1,ok,,0,3,483.936999999969,1797.0,8,0.9809999999999945,0.07000000000005002,0.051000000000044565,0.051000000000044565,0.0,1762438639238,1762438639722,,,,,,,,,,mid+short,7261,642,293,273,5,6
ren_short_window,SHORT_WINDOW,28.000,0.1/0.1/0.01,200,2,2,ok,,0,1,77.04433300023084,1529.0,6,0.4890000000000043,0.03100000000000591,0.03100000000000591,0.03100000000000591,0.0,1762438655553,1762438655630,,,,,,,,,,mid+short,6194,746,318,268,3,6
