scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_ap2,processing_ms_ap2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
l1_online_only,LEO_ONLY,12,0.1,200,2,10,ok,,0,1,16.29783399948792,662,1,0.7589999999999932,1.718999999999994,2.5591249996068655,1762002878780,1762002878994,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,11,ok,,0,1,14.490999999907217,662,1,0.5249999999999986,1.6669999999999732,2.1241249996819533,1762002879772,1762002879967,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,12,ok,,0,1,13.723374999244697,662,1,0.4749999999999943,1.9170000000000016,2.5861670001177117,1762002880819,1762002881023,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,13,ok,,0,1,16.52174999981071,662,1,0.4610000000000021,1.5640000000000214,1.9742919994314434,1762002881860,1762002882059,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,14,ok,,0,1,16.439750001154607,662,1,0.4839999999999982,1.634999999999991,2.3433750011463417,1762002882951,1762002883152,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,15,ok,,0,1,14.685625001220615,662,1,0.4760000000000062,1.656000000000006,2.124291000654921,1762002883930,1762002884134,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,16,ok,,0,1,14.700334000735893,662,1,0.7099999999999973,1.802000000000021,2.3354589993687114,1762002884947,1762002885149,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,17,ok,,0,1,17.225333000169485,662,1,0.6019999999999968,1.724999999999966,2.258250000522821,1762002885930,1762002886134,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,18,ok,,0,1,17.398707999745966,662,1,0.5510000000000019,1.6870000000000118,2.4538750003557652,1762002886928,1762002887160,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,19,ok,,0,1,12.746791000608937,662,1,0.46399999999999864,1.6100000000000136,2.0713750000140863,1762002887934,1762002888132,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,200,2,20,ok,,0,1,12.746832999255275,662,1,0.49600000000000577,1.586999999999989,2.296708000358194,1762002888968,1762002889166,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,1,ok,,0,1,15.895291999186156,662,1,0.5279999999999987,1.6120000000000232,2.100166000673198,1762002889991,1762002890198,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,2,ok,,0,1,15.06770800006052,662,1,0.482999999999997,1.6359999999999673,2.3498329992435174,1762002890973,1762002891180,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,3,ok,,0,1,12.38812500014319,662,1,0.4629999999999974,1.622000000000014,2.057833000435494,1762002891948,1762002892149,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,4,ok,,0,1,16.102375000627944,662,1,0.4579999999999984,1.6650000000000205,2.1134590006113285,1762002892973,1762002893186,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,5,ok,,0,1,13.300917000378831,662,1,0.495000000000001,1.6779999999999973,2.101042000504094,1762002893979,1762002894186,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,6,ok,,0,1,12.758999999277876,662,1,0.4640000000000022,1.5489999999999782,1.9541670008038636,1762002894996,1762002895193,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,7,ok,,0,1,14.345334000609,662,1,0.4870000000000019,1.5889999999999986,2.0423339992703404,1762002895979,1762002896186,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,8,ok,,0,1,15.461375000086264,662,1,0.7449999999999939,1.738999999999976,2.6192089990217937,1762002896977,1762002897186,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,9,ok,,0,1,13.627958000142826,662,1,0.6310000000000002,1.7620000000000005,2.2616660007770406,1762002898014,1762002898208,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,10,ok,,0,1,14.090708000367158,662,1,0.4749999999999943,1.5539999999999736,2.267709000079776,1762002899003,1762002899200,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,11,ok,,0,1,13.221749999502208,662,1,0.5910000000000046,1.4800000000000182,1.9597910013544606,1762002899958,1762002900163,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,12,ok,,0,1,14.376250001078006,662,1,0.5069999999999979,1.59699999999998,2.104291999785346,1762002900908,1762002901110,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,13,ok,,0,1,13.318208999407943,662,1,0.5410000000000039,1.6170000000000755,2.0329580001998693,1762002901929,1762002902139,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,14,ok,,0,1,14.553125000020373,662,1,0.48499999999999943,1.712000000000046,2.4637499991513323,1762002902934,1762002903148,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,15,ok,,0,1,14.565290999598801,662,1,0.5470000000000077,2.0639999999999645,2.4968329998955596,1762002903956,1762002904164,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,16,ok,,0,1,13.731708000705112,662,1,0.492000000000008,1.615000000000066,2.309124998646439,1762002904936,1762002905140,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,17,ok,,0,1,14.17816700086405,662,1,0.49500000000000455,1.6930000000000405,2.178832999561564,1762002905956,1762002906161,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,18,ok,,0,1,14.295874998424551,662,1,0.4600000000000044,1.5810000000000173,1.9787910005106824,1762002907007,1762002907211,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,19,ok,,0,1,12.878707999334438,662,1,0.4599999999999973,1.6440000000000055,2.0789169993804535,1762002907999,1762002908203,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,400,2,20,ok,,0,1,15.443624999534222,662,1,0.6820000000000022,1.745999999999981,2.5507499995001126,1762002908988,1762002909195,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,1,ok,,0,1,17.129583999121678,662,1,0.671999999999997,1.5020000000000095,1.9837910003843717,1762002909969,1762002910178,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,2,ok,,0,1,16.604666998318862,662,1,0.527000000000001,1.6440000000000055,2.388083999903756,1762002910950,1762002911162,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,3,ok,,0,1,13.594500000181142,662,1,0.47100000000000364,1.6399999999999864,2.123708998624352,1762002911960,1762002912178,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,4,ok,,0,1,14.43887499954144,662,1,0.6039999999999992,1.6999999999999886,2.4974999996629776,1762002912981,1762002913190,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,5,ok,,0,1,17.644333998759976,662,1,0.7199999999999989,1.615000000000009,2.0296670008974615,1762002913988,1762002914191,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,6,ok,,0,1,14.670083999590133,662,1,0.4809999999999981,1.6410000000000196,2.04529199982062,1762002914991,1762002915198,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,7,ok,,0,1,14.717207999638049,662,1,0.6410000000000124,1.7339999999999804,2.2048749997338746,1762002915956,1762002916197,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,8,ok,,0,1,13.844832999893697,662,1,0.4650000000000034,1.5409999999999968,2.2635420009464724,1762002916933,1762002917133,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,9,ok,,0,1,16.97283300018171,662,1,0.49099999999999966,1.5679999999999836,1.9401250010560034,1762002917898,1762002918103,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,10,ok,,0,1,13.735583999732626,662,1,0.48599999999999,1.6459999999999582,2.4144580002030125,1762002918892,1762002919109,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,11,ok,,0,1,13.716292000026442,662,1,0.7460000000000022,1.7269999999999754,2.29537500126753,1762002919921,1762002920135,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,12,ok,,0,1,14.257250000810018,662,1,0.5879999999999974,1.4510000000000787,1.8849170010071248,1762002920934,1762002921138,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,13,ok,,0,1,12.586249999003485,662,1,0.47800000000000153,1.6219999999999573,2.04341700009536,1762002921940,1762002922146,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,14,ok,,0,1,13.5288750007021,662,1,0.5069999999999979,1.6619999999999777,2.095957999699749,1762002922943,1762002923160,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,15,ok,,0,1,13.660292001077323,662,1,0.472999999999999,1.586999999999989,2.0122499990975484,1762002923946,1762002924152,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,16,ok,,0,1,16.265583000858896,662,1,0.6460000000000008,1.6899999999999977,2.480084000126226,1762002924944,1762002925154,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,17,ok,,0,1,13.434208000035142,662,1,0.4670000000000023,1.56899999999996,1.9754999993892852,1762002925982,1762002926187,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,18,ok,,0,1,15.357624999523978,662,1,0.4649999999999963,1.6319999999999482,2.378333998422022,1762002926982,1762002927192,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,19,ok,,0,1,14.444333000938059,662,1,0.5810000000000031,1.716000000000065,2.2447089995694114,1762002928107,1762002928341,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,12,0.1,600,2,20,ok,,0,1,12.048165999658522,662,1,0.5040000000000013,1.6340000000000146,2.3552919992653187,1762002929156,1762002929379,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,1,ok,,0,1,14.616041000408586,662,1,0.5710000000000015,1.6350000000000477,2.067458999590599,1762002930215,1762002930425,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,2,ok,,0,1,18.2609589992353,662,1,0.509999999999998,1.6920000000000073,2.192333000493818,1762002931190,1762002931414,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,3,ok,,0,1,16.226125000684988,662,1,0.477999999999998,1.6210000000000377,2.0271249995857943,1762002932196,1762002932409,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,4,ok,,0,1,12.53799999904004,662,1,0.47900000000000276,1.5600000000000023,2.0050829989486374,1762002933254,1762002933476,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,5,ok,,0,1,14.435457998843049,662,1,0.5760000000000005,1.6710000000000491,2.1106669992150273,1762002934274,1762002934483,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,6,ok,,0,1,14.731625000422355,662,1,0.48599999999999,1.650000000000034,2.1923749991401564,1762002935238,1762002935450,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,7,ok,,0,1,15.043457999126986,662,1,0.47699999999999676,1.5949999999999704,1.997542000026442,1762002936242,1762002936454,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,8,ok,,0,1,13.143041000148514,662,1,0.46199999999999974,1.6100000000000136,2.3748750008962816,1762002937258,1762002937465,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,9,ok,,0,1,13.86287499917671,662,1,0.490000000000002,1.6890000000000782,2.1149160002096323,1762002938245,1762002938454,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,10,ok,,0,1,13.211290999606717,662,1,0.45300000000000296,1.502999999999929,2.219832998889615,1762002939216,1762002939420,,,,,,,,,,,,,,,
l1_online_only,LEO_ONLY,24,0.0,200,2,11,ok,,0,1,13.224500000433181,662,1,0.49199999999999733,1.643000000000086,2.086291000523488,1762002940190,1762002940397,,,,,,,,,,,,,,,
