scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,56,ok,,0,1,36.574709,374,1,3.957,13.484,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,57,ok,,0,1,35.503375,374,1,3.803,13.486,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,58,ok,,0,1,33.52875,374,1,3.617,14.224,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,59,ok,,0,1,45.83025,374,1,4.636,23.202,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,60,ok,,0,1,37.1055,374,1,3.86,13.522,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,61,ok,,0,1,35.229083,374,1,3.706,13.606,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,62,ok,,0,1,36.474542,374,1,3.714,13.373,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,63,ok,,0,1,35.232792,373,1,3.723,15.604,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,64,ok,,0,1,38.277875,374,1,3.761,13.997,1.76279E+12,1.76279E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,65,ok,,0,1,36.1215,374,1,3.743,13.814,1.76279E+12,1.76279E+12,light,0.8,80,0,1,1,1,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,66,ok,,0,1,36.206167,374,1,3.614,13.129,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,67,ok,,0,1,37.9565,374,1,3.888,14.224,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,68,ok,,0,1,37.502416,374,1,3.836,14.058,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,69,ok,,0,1,35.2125,374,1,3.678,13.422,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,70,ok,,0,1,30.4,374,1,3.604,13.283,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,71,ok,,0,1,36.108833,374,1,3.632,13.293,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,72,ok,,0,1,33.413292,374,1,3.644,13.311,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,73,ok,,0,1,39.534291,374,1,3.706,13.736,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,74,ok,,0,1,33.721541,374,1,3.659,13.473,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
z2_rain_fade,RAIN_FADE,14,0.1,300,2,75,ok,,0,1,36.420625,374,1,3.704,13.641,1.76279E+12,1.76279E+12,light,0.8,80,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
