scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,35,ok,,0,1,72.743917,208,6,0.46,0.03,0.029,0.029,0,1.76287E+12,1.76287E+12,0.058,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,36,ok,,0,1,66.66900001,208,6,0.353,0.032,0.029,0.029,0,1.76287E+12,1.76287E+12,0.058,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,37,ok,,0,1,75.283042,208,6,0.441,0.025,0.028,0.028,0,1.76287E+12,1.76287E+12,0.056,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,38,ok,,0,1,73.776208,208,6,0.447,0.027,0.034,0.034,0,1.76287E+12,1.76287E+12,0.068,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,39,ok,,0,1,72.397375,208,6,0.433,0.033,0.053,0.053,0,1.76287E+12,1.76287E+12,0.106,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,40,ok,,0,1,69.81904201,208,6,0.455,0.038,0.025,0.025,0,1.76287E+12,1.76287E+12,0.05,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,41,ok,,0,1,72.849167,208,6,0.524,0.043,0.059,0.059,0,1.76287E+12,1.76287E+12,0.118,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,42,ok,,0,1,65.278416,208,6,0.568,0.038,0.032,0.032,0,1.76287E+12,1.76287E+12,0.064,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,43,ok,,0,1,76.809541,208,6,0.464,0.033,0.047,0.047,0,1.76287E+12,1.76287E+12,0.094,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,44,ok,,0,1,73.347667,208,6,0.465,0.028,0.038,0.038,0,1.76287E+12,1.76287E+12,0.076,,,,,,,,,,,,,,,0
